name_1	name_2	raw_distance	squared_similarity	jaccard_index	dss_index	adjacency_index	raw_dss_non_anchor	raw_dss_anchor	non_anchor_domains	anchor_domains	combined_group	shared_group	parent	class	order	family	genus	species
AS142	USHLN159	0.259745597839355	0.547976553440094	0.678571403026581	0.744469463825226	0.566666662693024	0.255530565977097	0	23	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	NA
MMO-83	MMO-84	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN087	USMM072	1.73472347597681e-17	1	1	1	1	0	0	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN120	MMO-116	0.0484941154718399	0.905363440513611	0.982456147670746	0.951475560665131	0.9375	0.0510972440242767	0.0352314412593841	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-126	VD5	0.142749696969986	0.734878122806549	0.899999976158142	0.855928182601929	0.899999976158142	0.144071847200394	0	12	0	NI-siderophore - arylpolyene.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS124	MMO-45	1.73472347597681e-17	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS124	HN087	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS093	MMO-102	0.120385639369488	0.77372145652771	0.884615361690521	0.879944324493408	0.861111104488373	0.190719753503799	0.0552802756428719	33	9	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
ERR3376859.5	USMM068	0.293976873159409	0.498468667268753	0.576923072338104	0.711983799934387	0.481481492519379	0.318876653909683	0.149144247174263	18	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter seifertii
USHLN167	VD11	0.267344504594803	0.536784112453461	0.850000023841858	0.734524607658386	0.583333313465118	0.286505281925201	0.24444554746151	16	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter mori
MMO-16	MMO-21	1.73472347597681e-17	1	1	1	1	0	0	10	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis
USHLN191	USHLN271	0.261098980903625	0.545974671840668	0.756756782531738	0.742590725421906	0.551020383834839	0.254488706588745	0.265684098005295	34	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia vulneris
HN069	USMM058	0.00418103439733386	0.99165540933609	1	0.995689630508423	1	0	0.015625	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN110	MMO-43	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN003	USHLN164	0.194137439131737	0.649414479732513	0.730769217014313	0.810734033584595	0.607142865657806	0.189265966415405	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN067	MMO-131	0.0254967957735062	0.94965648651123	1	0.974358975887299	0.96875	0.0322580635547638	0	31	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
USHLN172	USHLN181	0.0617921650409698	0.880233943462372	0.965517222881317	0.938074171543121	0.931034505367279	0.0704672932624817	0	29	1	betalactone - betalactone	betalactone	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
SRR13132388.2	SRR14196810.2	0.0436712615191936	0.914564669132233	1	0.954978108406067	1	0.0450219176709652	0	10	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia miricola
AS091	USMM064	0.251452714204788	0.560322999954224	0.71875	0.751537501811981	0.618421077728271	0.275314569473267	0.109726905822754	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
MMO-164	MMO-6	1.73472347597681e-17	1	1	1	1	0	0	55	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
SRR16695303_bins3.2	VD33	0.12601113319397	0.763856530189514	0.16666667163372	0.896002292633057	0.159999996423721	0.0109649123623967	0.115626826882362	2	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
AS129	USMM101	0.073761098086834	0.857918500900269	0.973333358764648	0.925705313682556	0.928571403026581	0.0597362592816353	0.172564193606377	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN091	USMM051	1.73472347597681e-17	1	1	1	1	0	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-40	MMO-71	1.73472347597681e-17	1	1	1	1	0	0	11	0	butyrolactone - butyrolactone	butyrolactone	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp000980875
HN109	MMO-90	1.73472347597681e-17	1	1	1	1	0	0	27	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN059	HN132	0.150111734867096	0.722310066223145	0.481481492519379	0.863388895988464	0.379310339689255	0.155787989497185	0.10784574598074	12	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
AS013	HN047	0.155995354056358	0.712343871593475	0.354838699102402	0.859798610210419	0.322580635547638	0.172564834356308	0.0997470840811729	10	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter tandoii
MMO-142	MMO-93	0.114553965628147	0.784014701843262	0.923076927661896	0.884345650672913	0.9200000166893	0.124462090432644	0.060606062412262	25	1	betalactone - betalactone	betalactone	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium siyangense
AS124	MMO-119	0.0359507128596306	0.929391026496887	1	0.962937414646149	1	0.0316143371164799	0.0513642653822899	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN168	USMM088	0.191838994622231	0.653124213218689	0.733333349227905	0.81086802482605	0.714285731315613	0.22833913564682	0.0421052649617195	15	1	NI-siderophore - NI-siderophore	NI-siderophore	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
USHLN148	USHLN160	0.187593057751656	0.660005033016205	0.860759496688843	0.812393367290497	0.788888871669769	0.175264820456505	0.27091383934021	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila
MMO-126	MMO-37	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-88	USMM054	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-43	MMO-89	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN110	MMO-94	1.73472347597681e-17	1	1	1	1	0	0	27	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN067	HN093	1.73472347597681e-17	1	1	1	1	0	0	53	5	NRP-metallophore - NRP-metallophore	NRP-metallophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
USHLN177	USMM059	0.0425051264464855	0.916796445846558	0.976190447807312	0.956883907318115	0.977777779102325	0.0391289666295052	0.0538314022123814	43	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
ERR3376859.5	HN071	0.0783319026231766	0.849472105503082	1	0.919889807701111	0.96875	0.091146931052208	0.0373428873717785	31	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter seifertii
HN176	MMO-119	0.0818725377321243	0.842958033084869	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS129	USHLN165	0.0972172021865845	0.815016806125641	0.98412698507309	0.901117920875549	0.942857146263123	0.081140510737896	0.157429233193398	66	5	hserlactone.arylpolyene - hserlactone.arylpolyene	hserlactone.arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN125	USHLN270	0.124488279223442	0.766520798206329	0.861111104488373	0.879673779010773	0.68085104227066	0.125166550278664	0.105401799082756	37	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN179	USHLN184	1.73472347597681e-17	1	1	1	1	0	0	11	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
AS031	USHLN32	0.219039887189865	0.609898686408997	0.362068951129913	0.795445203781128	0.287878781557083	0.204554796218872	0	24	0	hserlactone - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucrina
HN124	MMO-120	0.097715824842453	0.814116716384888	0.936170220375061	0.902919113636017	0.854545474052429	0.0973092839121818	0.0961290970444679	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN271	USHLN291	0.0768169239163399	0.8522669672966	0.90909093618393	0.926502645015717	0.769230782985687	0.0734973698854446	0	15	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
USHLN177	USMM061	0.271674662828445	0.53045779466629	0.730769217014313	0.729571461677551	0.666666686534882	0.270428538322449	0	26	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
MMO-126	USMM061	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS129	USHLN158	0.157120302319527	0.710446178913116	0.800000011920929	0.845633327960968	0.730769217014313	0.154366686940193	0	21	0	hserlactone - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
MMO-123	MMO-82	1.73472347597681e-17	1	1	1	1	0	0	11	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii
USHLN179	USMM053	0.101303204894066	0.807655930519104	0.866666674613953	0.901719391345978	0.768115937709808	0.103404685854912	0.0726602450013161	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
USHLN271	USMM054	0.204029694199562	0.633568704128265	0.69767439365387	0.802148938179016	0.545454561710358	0.223639741539955	0.109739765524864	41	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
HN173	USMM059	0.242568582296371	0.573702335357666	0.699999988079071	0.759207665920258	0.699999988079071	0.240792348980904	0	9	0	NI-siderophore - NRP-metallophore.NRPS.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
HN151	USMM054	0.242568582296371	0.573702335357666	0.699999988079071	0.759207665920258	0.699999988079071	0.240792348980904	0	9	0	NI-siderophore - NRP-metallophore.NRPS.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
HN100	MMO-120	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USMM045	USMM048	1.73472347597681e-17	1	1	1	1	0	0	15	0	NAGGN - NAGGN	NAGGN	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis
MMO-143	MMO-163	0.203129708766937	0.635002255439758	0.5	0.806051850318909	0.5	0.193948149681091	0	14	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis
HN065	VD12	0.196756839752197	0.645199596881866	0.839999973773956	0.804916560649872	0.703703701496124	0.198627039790154	0.190432414412498	21	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN193	USMM074	0.131261214613914	0.754707038402557	0.857142865657806	0.871061086654663	0.761904776096344	0.147158890962601	0.0423940159380436	19	1	betalactone - betalactone	betalactone	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
AS093	MMO-151	0.148198887705803	0.725565135478973	0.962962985038757	0.849808633327484	0.892857134342194	0.134840920567513	0.253807097673416	27	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
MMO-119	MMO-45	0.0359507128596306	0.929391026496887	1	0.962937414646149	1	0.0316143371164799	0.0513642653822899	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN151	USMM064	0.242568582296371	0.573702335357666	0.699999988079071	0.759207665920258	0.699999988079071	0.240792348980904	0	9	0	NI-siderophore - NRP-metallophore.NRPS.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
USMM058	USMM061	1.73472347597681e-17	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN019	USMM079	0.261430263519287	0.545485258102417	0.774193525314331	0.740951061248779	0.60526317358017	0.258662849664688	0.260129928588867	56	5	hserlactone.arylpolyene - hserlactone.arylpolyene	hserlactone.arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucalypti
HN120	MMO-43	0.0495944917201996	0.903270602226257	0.976190447807312	0.949575304985046	0.977777779102325	0.0542297400534153	0.0401986353099346	43	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN022	USHLN158	0.168763846158981	0.690953552722931	0.884615361690521	0.830287098884583	0.850574731826782	0.160871371626854	0.229393139481544	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN049	USMM055	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-122	VD12	0.194894209504128	0.648195326328278	0.839999973773956	0.806836843490601	0.703703701496124	0.196171805262566	0.189214378595352	21	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN157	USHLN291	0.218617543578148	0.610558569431305	0.862068951129913	0.78255420923233	0.684210538864136	0.209326729178429	0.237743526697159	30	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis
USHLN184	USMM063	0.101303204894066	0.807655930519104	0.866666674613953	0.901719391345978	0.768115937709808	0.103404685854912	0.0726602450013161	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
MMO-89	USHLN291	0.102207228541374	0.806031882762909	0.896551728248596	0.899134635925293	0.833333313465118	0.0940339863300324	0.118513122200966	31	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN093	HN099	1.73472347597681e-17	1	1	1	1	0	0	53	5	NRP-metallophore - NRP-metallophore	NRP-metallophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
MMO-130	MMO-163	1.73472347597681e-17	1	1	1	1	0	0	53	5	NRP-metallophore - NRP-metallophore	NRP-metallophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
USMM086	USMM087	1.73472347597681e-17	1	1	1	1	0	0	32	4	ladderane - ladderane	ladderane	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
USMM046	USMM048	1.73472347597681e-17	1	1	1	1	0	0	30	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis
HN110	USMM062	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS124	MMO-89	8.23429509182461e-05	0.999835312366486	1	0.99991512298584	1	0.00010526315600145	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
VD19	VD25	1.73472347597681e-17	1	1	1	1	0	0	31	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545
USHLN229	USHLN232	1.73472347597681e-17	1	1	1	1	0	0	13	0	NI-siderophore - NI-siderophore	NI-siderophore	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus
MMO-84	USHLN184	0.0350664407014847	0.931096792221069	0.976190447807312	0.964552700519562	0.977777779102325	0.0320447012782097	0.0443791933357716	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN065	USMM051	0.0819055289030075	0.842897474765778	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USMM061	VD5	0.217748373746872	0.611917614936829	0.800000011920929	0.781702697277069	0.800000011920929	0.21829728782177	0	12	0	NI-siderophore - arylpolyene.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USMM081	USMM101	0.00380184035748243	0.992410778999329	1	0.996080577373505	1	0.00307149370200932	0.0096429456025362	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila
USHLN152	USMM087	0.107622697949409	0.796337246894836	0.733333349227905	0.897688925266266	0.714285731315613	0.120835945010185	0.0421052649617195	13	1	NI-siderophore - NI-siderophore	NI-siderophore	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S
USHLN04	USMM085	0.136447474360466	0.745722949504852	0.888888895511627	0.867350816726685	0.666666686534882	0.132649183273315	0	9	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
MMO-84	USMM058	0.0819055289030075	0.842897474765778	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USMM059	VD12	0.147121369838715	0.727401971817017	0.888888895511627	0.851764917373657	0.888888895511627	0.148235097527504	0	11	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
ERR4065CAT_bins.2	MMO-14	0.0423159897327423	0.917158663272858	1	0.956375241279602	1	0.0234082266688347	0.0733177289366722	47	8	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila
HN041	MMO-163	0.0457166209816933	0.910656750202179	1	0.952869474887848	1	0.047130536288023	0	18	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
HN157	HN173	1.73472347597681e-17	1	1	1	1	0	0	27	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
HN100	MMO-122	0.101508848369122	0.807286322116852	0.949999988079071	0.898812651634216	0.857142865657806	0.101187326014042	0	20	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-119	MMO-90	0.0670470967888832	0.870401084423065	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS011	HN100	0.221708104014397	0.605738282203674	0.5625	0.785317301750183	0.545454561710358	0.22667084634304	0.179717212915421	35	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	NA
HN100	USMM059	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN159	USHLN160	1.73472347597681e-17	1	1	1	1	0	0	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
MMO-116	USMM061	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN118	MMO-102	0.00482481066137552	0.99037367105484	1	0.995025992393494	1	0.004974031355232	0	33	0	opine-like-metallophore - opine-like-metallophore	opine-like-metallophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
HN069	HN087	0.00418103439733386	0.99165540933609	1	0.995689630508423	1	0	0.015625	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
