#BGC Name	Clan Number	Family Number
USMM083_contigs.fa_antismash_contig00002.region001	2814	3901
USHLN022_contigs.fa_antismash_contig00010.region002	2814	3923
USHLN193_contigs.fa_antismash_contig00007.region001	2814	3923
USHLN023_contigs.fa_antismash_contig00004.region001	2814	3927
USHLN028_contigs.fa_antismash_contig00001.region003	2814	3938
USHLN029_contigs.fa_antismash_contig00002.region001	2814	3938
USHLN028_contigs.fa_antismash_contig00001.region005	2814	3942
USHLN029_contigs.fa_antismash_contig00008.region001	2814	3942
USHLN030_contigs.fa_antismash_contig00005.region002	2814	3951
USHLN196_contigs.fa_antismash_contig00007.region001	2814	3951
USMM099_contigs.fa_antismash_contig00004.region003	2814	3951
USMM108_contigs.fa_antismash_contig00003.region003	2814	3951
USHLN06_contigs.fa_antismash_contig00001.region002	2814	3966
AS209_contigs.fa_antismash_contig00019.region001	2814	3967
AS230_contigs.fa_antismash_contig00003.region001	2814	3967
AS235_contigs.fa_antismash_contig00014.region001	2814	3967
HN162_contigs.fa_antismash_contig00001.region001	2814	3967
USHLN06_contigs.fa_antismash_contig00004.region001	2814	3967
USHLN157_contigs.fa_antismash_contig00012.region001	2814	3967
USHLN262_contigs.fa_antismash_contig00002.region001	2814	3967
USHLN139_contigs.fa_antismash_contig00001.region002	2814	3981
USHLN143_contigs.fa_antismash_contig00027.region001	2814	3988
USHLN149_contigs.fa_antismash_contig00005.region002	2814	3999
USHLN149_contigs.fa_antismash_contig00006.region002	2814	4001
USHLN150_contigs.fa_antismash_contig00001.region001	2814	4003
USHLN150_contigs.fa_antismash_contig00001.region002	2814	4004
USHLN150_contigs.fa_antismash_contig00001.region003	2814	4005
USHLN152_contigs.fa_antismash_contig00010.region001	2814	4030
USMM086_contigs.fa_antismash_contig00015.region001	2814	4030
USMM087_contigs.fa_antismash_contig00016.region001	2814	4030
USMM088_contigs.fa_antismash_contig00011.region001	2814	4030
USHLN153_contigs.fa_antismash_contig00003.region002	2814	4041
USHLN155_contigs.fa_antismash_contig00005.region001	2814	4050
USHLN155_contigs.fa_antismash_contig00008.region001	2814	4051
HN162_contigs.fa_antismash_contig00003.region001	2814	4055
USHLN157_contigs.fa_antismash_contig00010.region001	2814	4055
USHLN16_contigs.fa_antismash_contig00001.region001	2814	4055
USHLN158_contigs.fa_antismash_contig00003.region001	2814	4087
USHLN159_contigs.fa_antismash_contig00003.region001	2814	4087
USHLN160_contigs.fa_antismash_contig00003.region001	2814	4087
USHLN162_contigs.fa_antismash_contig00004.region001	2814	4087
USHLN164_contigs.fa_antismash_contig00003.region001	2814	4087
USHLN199_contigs.fa_antismash_contig00003.region001	2814	4087
USHLN200_contigs.fa_antismash_contig00003.region001	2814	4087
USHLN256_contigs.fa_antismash_contig00005.region001	2814	4087
USHLN32_contigs.fa_antismash_contig00003.region001	2814	4087
USMM078_contigs.fa_antismash_contig00024.region001	2814	4087
USMM079_contigs.fa_antismash_contig00024.region001	2814	4087
VD24_contigs.fa_antismash_contig00017.region001	2814	4087
VD30_contigs.fa_antismash_contig00004.region001	2814	4087
USHLN165_contigs.fa_antismash_contig00005.region002	2814	4093
USHLN186_contigs.fa_antismash_contig00004.region001	2814	4179
USHLN188_contigs.fa_antismash_contig00002.region003	2814	4193
USHLN190_contigs.fa_antismash_contig00001.region001	2814	4193
USHLN188_contigs.fa_antismash_contig00001.region003	2814	4196
USHLN190_contigs.fa_antismash_contig00002.region001	2814	4196
AS216_contigs.fa_antismash_contig00001.region001	2814	4207
USHLN178_contigs.fa_antismash_contig00003.region001	2814	4207
USHLN180_contigs.fa_antismash_contig00004.region001	2814	4207
USHLN191_contigs.fa_antismash_contig00004.region001	2814	4207
USHLN196_contigs.fa_antismash_contig00002.region001	2814	4244
USHLN030_contigs.fa_antismash_contig00006.region001	2814	4256
USHLN196_contigs.fa_antismash_contig00011.region001	2814	4256
USMM099_contigs.fa_antismash_contig00005.region001	2814	4256
USMM108_contigs.fa_antismash_contig00006.region001	2814	4256
USHLN197_contigs.fa_antismash_contig00001.region002	2814	4258
USHLN211_contigs.fa_antismash_contig00001.region002	2814	4258
USHLN197_contigs.fa_antismash_contig00001.region003	2814	4259
USHLN211_contigs.fa_antismash_contig00018.region001	2814	4259
USHLN197_contigs.fa_antismash_contig00004.region001	2814	4265
USHLN158_contigs.fa_antismash_contig00007.region001	2814	4285
USHLN159_contigs.fa_antismash_contig00002.region002	2814	4285
USHLN160_contigs.fa_antismash_contig00002.region001	2814	4285
USHLN162_contigs.fa_antismash_contig00003.region002	2814	4285
USHLN164_contigs.fa_antismash_contig00002.region001	2814	4285
USHLN199_contigs.fa_antismash_contig00002.region002	2814	4285
USHLN200_contigs.fa_antismash_contig00002.region002	2814	4285
USHLN208_contigs.fa_antismash_contig00003.region001	2814	4294
USHLN197_contigs.fa_antismash_contig00002.region004	2814	4308
USHLN211_contigs.fa_antismash_contig00007.region001	2814	4308
USHLN213_contigs.fa_antismash_contig00003.region001	2814	4313
USHLN213_contigs.fa_antismash_contig00004.region001	2814	4315
USHLN215_contigs.fa_antismash_contig00010.region001	2814	4324
USHLN215_contigs.fa_antismash_contig00012.region001	2814	4326
USHLN210_contigs.fa_antismash_contig00008.region002	2814	4331
USHLN217_contigs.fa_antismash_contig00001.region003	2814	4331
USHLN220_contigs.fa_antismash_contig00002.region003	2814	4331
USHLN228_contigs.fa_antismash_contig00003.region002	2814	4331
USHLN218_contigs.fa_antismash_contig00002.region001	2814	4336
USHLN218_contigs.fa_antismash_contig00010.region001	2814	4341
USHLN218_contigs.fa_antismash_contig00014.region001	2814	4343
CR41_contigs.fa_antismash_contig00008.region001	2814	4351
CR42_contigs.fa_antismash_contig00010.region001	2814	4351
MMO-31_contigs.fa_antismash_contig00010.region001	2814	4351
MMO-81_contigs.fa_antismash_contig00002.region002	2814	4351
USHLN226_contigs.fa_antismash_contig00016.region001	2814	4351
USHLN210_contigs.fa_antismash_contig00007.region001	2814	4361
USHLN217_contigs.fa_antismash_contig00001.region001	2814	4361
USHLN220_contigs.fa_antismash_contig00002.region001	2814	4361
USHLN228_contigs.fa_antismash_contig00007.region001	2814	4361
USHLN230_contigs.fa_antismash_contig00013.region001	2814	4374
USHLN234_contigs.fa_antismash_contig00007.region001	2814	4384
USHLN248_contigs.fa_antismash_contig00003.region001	2814	4387
USHLN248_contigs.fa_antismash_contig00032.region001	2814	4390
USHLN256_contigs.fa_antismash_contig00001.region003	2814	4394
USHLN256_contigs.fa_antismash_contig00002.region001	2814	4395
ERR4065CAT_bins.1.fa_antismash_k141_11738.region002	2814	4402
USHLN259_contigs.fa_antismash_contig00002.region002	2814	4402
USHLN267_contigs.fa_antismash_contig00001.region001	2814	4402
USHLN259_contigs.fa_antismash_contig00005.region001	2814	4403
USHLN267_contigs.fa_antismash_contig00006.region001	2814	4403
USHLN263_contigs.fa_antismash_contig00001.region001	2814	4433
USHLN266_contigs.fa_antismash_contig00001.region001	2814	4433
USHLN262_contigs.fa_antismash_contig00005.region001	2814	4457
USHLN270_contigs.fa_antismash_contig00016.region001	2814	4457
USHLN271_contigs.fa_antismash_contig00005.region001	2814	4457
USHLN291_contigs.fa_antismash_contig00016.region001	2814	4457
USHLN296_contigs.fa_antismash_contig00015.region001	2814	4457
USHLN268_contigs.fa_antismash_contig00002.region001	2814	4468
USHLN278_contigs.fa_antismash_contig00001.region003	2814	4468
USHLN268_contigs.fa_antismash_contig00002.region002	2814	4469
USHLN278_contigs.fa_antismash_contig00001.region004	2814	4469
USHLN268_contigs.fa_antismash_contig00005.region001	2814	4472
USHLN278_contigs.fa_antismash_contig00004.region001	2814	4472
USHLN198_contigs.fa_antismash_contig00001.region001	2814	4474
USHLN279_contigs.fa_antismash_contig00002.region002	2814	4474
USHLN280_contigs.fa_antismash_contig00002.region001	2814	4474
USHLN34_contigs.fa_antismash_contig00001.region005	2814	4474
USHLN35_contigs.fa_antismash_contig00001.region001	2814	4474
USHLN198_contigs.fa_antismash_contig00002.region002	2814	4475
USHLN279_contigs.fa_antismash_contig00003.region001	2814	4475
USHLN280_contigs.fa_antismash_contig00004.region002	2814	4475
USHLN34_contigs.fa_antismash_contig00001.region002	2814	4475
USHLN35_contigs.fa_antismash_contig00001.region003	2814	4475
AS031_contigs.fa_antismash_contig00004.region002	2814	4477
AS126_contigs.fa_antismash_contig00002.region002	2814	4477
USHLN010_contigs.fa_antismash_contig00005.region001	2814	4477
USHLN198_contigs.fa_antismash_contig00007.region001	2814	4477
USHLN279_contigs.fa_antismash_contig00004.region001	2814	4477
USHLN280_contigs.fa_antismash_contig00006.region001	2814	4477
USHLN34_contigs.fa_antismash_contig00005.region001	2814	4477
USHLN35_contigs.fa_antismash_contig00003.region002	2814	4477
USHLN281_contigs.fa_antismash_contig00005.region001	2814	4497
USMM130_contigs.fa_antismash_contig00005.region001	2814	4497
USHLN281_contigs.fa_antismash_contig00005.region002	2814	4498
USMM130_contigs.fa_antismash_contig00005.region002	2814	4498
AS011_contigs.fa_antismash_contig00007.region001	2814	4529
HN037_contigs.fa_antismash_contig00011.region001	2814	4529
USHLN288_contigs.fa_antismash_contig00012.region001	2814	4529
USHLN290_contigs.fa_antismash_contig00015.region001	2814	4529
USHLN292_contigs.fa_antismash_contig00019.region001	2814	4529
USHLN295_contigs.fa_antismash_contig00007.region001	2814	4529
VD11_contigs.fa_antismash_contig00012.region001	2814	4529
USHLN198_contigs.fa_antismash_contig00002.region003	2814	4557
USHLN34_contigs.fa_antismash_contig00001.region003	2814	4557
USHLN198_contigs.fa_antismash_contig00004.region001	2814	4560
USHLN34_contigs.fa_antismash_contig00002.region001	2814	4560
BGC0000836	2814	4570
USHLN157_contigs.fa_antismash_contig00019.region001	2814	4570
USHLN16_contigs.fa_antismash_contig00018.region001	2814	4570
USHLN198_contigs.fa_antismash_contig00003.region001	2814	4570
USHLN279_contigs.fa_antismash_contig00024.region001	2814	4570
USHLN280_contigs.fa_antismash_contig00023.region001	2814	4570
USHLN34_contigs.fa_antismash_contig00011.region001	2814	4570
USHLN35_contigs.fa_antismash_contig00003.region001	2814	4570
BGC0001499	2814	4572
USHLN198_contigs.fa_antismash_contig00003.region002	2814	4572
USHLN279_contigs.fa_antismash_contig00011.region001	2814	4572
USHLN280_contigs.fa_antismash_contig00010.region001	2814	4572
USHLN34_contigs.fa_antismash_contig00006.region001	2814	4572
USHLN35_contigs.fa_antismash_contig00006.region001	2814	4572
USMM045_contigs.fa_antismash_contig00001.region001	2814	4573
USMM046_contigs.fa_antismash_contig00001.region004	2814	4573
USMM047_contigs.fa_antismash_contig00001.region004	2814	4573
USMM048_contigs.fa_antismash_contig00001.region001	2814	4573
USMM045_contigs.fa_antismash_contig00001.region003	2814	4575
USMM046_contigs.fa_antismash_contig00001.region002	2814	4575
USMM047_contigs.fa_antismash_contig00001.region002	2814	4575
USMM048_contigs.fa_antismash_contig00001.region003	2814	4575
USMM045_contigs.fa_antismash_contig00030.region001	2814	4603
USMM046_contigs.fa_antismash_contig00031.region001	2814	4603
USMM047_contigs.fa_antismash_contig00006.region001	2814	4603
USMM048_contigs.fa_antismash_contig00030.region001	2814	4603
ERR3376858.1.fa_antismash_k141_64942.region001	2814	4604
ERR3376862.6.fa_antismash_k141_85006.region001	2814	4604
ERR3376864.4.fa_antismash_k141_44143.region001	2814	4604
USMM045_contigs.fa_antismash_contig00009.region001	2814	4604
USMM046_contigs.fa_antismash_contig00039.region001	2814	4604
USMM047_contigs.fa_antismash_contig00006.region002	2814	4604
USMM048_contigs.fa_antismash_contig00008.region001	2814	4604
USMM045_contigs.fa_antismash_contig00004.region001	2814	4614
USMM046_contigs.fa_antismash_contig00002.region001	2814	4614
USMM047_contigs.fa_antismash_contig00005.region001	2814	4614
USMM048_contigs.fa_antismash_contig00003.region001	2814	4614
USMM045_contigs.fa_antismash_contig00008.region001	2814	4630
USMM046_contigs.fa_antismash_contig00006.region001	2814	4630
USMM047_contigs.fa_antismash_contig00008.region001	2814	4630
USMM048_contigs.fa_antismash_contig00006.region001	2814	4630
LB11_contigs.fa_antismash_contig00022.region001	2814	4671
LB15_contigs.fa_antismash_contig00037.region001	2814	4671
LB26_contigs.fa_antismash_contig00010.region001	2814	4671
USMM049_contigs.fa_antismash_contig00011.region001	2814	4671
USMM050_contigs.fa_antismash_contig00012.region001	2814	4671
USMM056_contigs.fa_antismash_contig00018.region001	2814	4671
USMM057_contigs.fa_antismash_contig00012.region001	2814	4671
HN121_contigs.fa_antismash_contig00007.region001	2814	4710
HN122_contigs.fa_antismash_contig00002.region002	2814	4710
USHLN143_contigs.fa_antismash_contig00021.region001	2814	4710
USMM066_contigs.fa_antismash_contig00001.region001	2814	4710
USMM068_contigs.fa_antismash_contig00001.region001	2814	4710
USMM066_contigs.fa_antismash_contig00004.region001	2814	4714
USMM068_contigs.fa_antismash_contig00004.region001	2814	4714
HN121_contigs.fa_antismash_contig00004.region001	2814	4716
HN122_contigs.fa_antismash_contig00004.region001	2814	4716
USMM066_contigs.fa_antismash_contig00006.region001	2814	4716
USMM068_contigs.fa_antismash_contig00006.region001	2814	4716
USMM078_contigs.fa_antismash_contig00002.region001	2814	4739
USMM079_contigs.fa_antismash_contig00002.region001	2814	4739
USMM078_contigs.fa_antismash_contig00017.region001	2814	4752
USMM079_contigs.fa_antismash_contig00017.region001	2814	4752
LB14_contigs.fa_antismash_contig00078.region001	2814	4862
MMO-25_contigs.fa_antismash_contig00001.region001	2814	4862
USHLN022_contigs.fa_antismash_contig00001.region002	2814	4862
USHLN152_contigs.fa_antismash_contig00002.region002	2814	4862
USHLN168_contigs.fa_antismash_contig00002.region002	2814	4862
USHLN172_contigs.fa_antismash_contig00001.region002	2814	4862
USHLN181_contigs.fa_antismash_contig00001.region003	2814	4862
USHLN183_contigs.fa_antismash_contig00004.region003	2814	4862
USHLN192_contigs.fa_antismash_contig00001.region006	2814	4862
USHLN193_contigs.fa_antismash_contig00002.region001	2814	4862
USHLN195_contigs.fa_antismash_contig00001.region001	2814	4862
USMM074_contigs.fa_antismash_contig00012.region002	2814	4862
USMM075_contigs.fa_antismash_contig00013.region002	2814	4862
USMM086_contigs.fa_antismash_contig00001.region001	2814	4862
USMM087_contigs.fa_antismash_contig00006.region001	2814	4862
USMM088_contigs.fa_antismash_contig00002.region002	2814	4862
USMM091_contigs.fa_antismash_contig00001.region001	2814	4862
USMM093_contigs.fa_antismash_contig00002.region001	2814	4862
USMM102_contigs.fa_antismash_contig00008.region001	2814	4903
USMM103_contigs.fa_antismash_contig00008.region001	2814	4903
USMM104_contigs.fa_antismash_contig00007.region001	2814	4903
USMM105_contigs.fa_antismash_contig00008.region001	2814	4903
USMM099_contigs.fa_antismash_contig00002.region001	2814	4925
USMM108_contigs.fa_antismash_contig00004.region002	2814	4925
USMM111_contigs.fa_antismash_contig00003.region002	2814	4930
USMM125_contigs.fa_antismash_contig00002.region001	2814	4950
USHLN260_contigs.fa_antismash_contig00007.region001	2814	4960
USHLN281_contigs.fa_antismash_contig00006.region001	2814	4960
USHLN33_contigs.fa_antismash_contig00001.region003	2814	4960
USMM128_contigs.fa_antismash_contig00002.region001	2814	4960
USMM130_contigs.fa_antismash_contig00002.region001	2814	4960
USHLN260_contigs.fa_antismash_contig00001.region002	2814	4966
USHLN281_contigs.fa_antismash_contig00004.region002	2814	4966
USHLN33_contigs.fa_antismash_contig00001.region002	2814	4966
USMM128_contigs.fa_antismash_contig00001.region002	2814	4966
USMM130_contigs.fa_antismash_contig00006.region002	2814	4966
USHLN265_contigs.fa_antismash_contig00001.region002	2814	4969
USMM131_contigs.fa_antismash_contig00010.region001	2814	4969
USHLN261_contigs.fa_antismash_contig00010.region001	2814	4974
USHLN294_contigs.fa_antismash_contig00003.region001	2814	4974
USMM133_contigs.fa_antismash_contig00003.region001	2814	4974
USMM134_contigs.fa_antismash_contig00003.region001	2814	4974
SRR16695303_bins3.1.fa_antismash_k119_17522.region001	2814	4991
USHLN293_contigs.fa_antismash_contig00002.region002	2814	4991
USMM135_contigs.fa_antismash_contig00002.region001	2814	4991
USMM136_contigs.fa_antismash_contig00002.region002	2814	4991
USMM236_contigs.fa_antismash_contig00002.region003	2814	4999
USMM236_contigs.fa_antismash_contig00003.region001	2814	5000
USMM236_contigs.fa_antismash_contig00003.region003	2814	5002
USMM241_contigs.fa_antismash_contig00002.region001	2814	5011
USMM241_contigs.fa_antismash_contig00003.region001	2814	5012
USMM241_contigs.fa_antismash_contig00005.region001	2814	5014
USMM241_contigs.fa_antismash_contig00005.region002	2814	5015
USMM241_contigs.fa_antismash_contig00006.region001	2814	5016
USHLN150_contigs.fa_antismash_contig00004.region001	2814	5020
USMM241_contigs.fa_antismash_contig00013.region001	2814	5020
ERR3376858.1.fa_antismash_k141_64645.region001	2814	5052
ERR3376864.4.fa_antismash_k141_67147.region002	2814	5052
ERR4065CAT_bins.3.fa_antismash_k141_6236.region001	2814	5052
USHLN261_contigs.fa_antismash_contig00114.region001	2814	5052
USHLN294_contigs.fa_antismash_contig00086.region001	2814	5052
USMM045_contigs.fa_antismash_contig00017.region001	2814	5052
USMM046_contigs.fa_antismash_contig00019.region001	2814	5052
USMM047_contigs.fa_antismash_contig00018.region002	2814	5052
USMM048_contigs.fa_antismash_contig00018.region001	2814	5052
USMM133_contigs.fa_antismash_contig00091.region001	2814	5052
USMM134_contigs.fa_antismash_contig00085.region001	2814	5052
VD15_contigs.fa_antismash_contig00055.region001	2814	5052
VD18_contigs.fa_antismash_contig00035.region001	2814	5052
AS113_contigs.fa_antismash_contig00018.region001	2814	5114
HN178_contigs.fa_antismash_contig00018.region001	2814	5114
MMO-103_contigs.fa_antismash_contig00001.region001	2814	5114
SRR13132390.3.fa_antismash_k141_180934.region003	2814	5114
USHLN005_contigs.fa_antismash_contig00003.region001	2814	5114
VD19_contigs.fa_antismash_contig00005.region001	2814	5114
VD20_contigs.fa_antismash_contig00012.region001	2814	5114
VD21_contigs.fa_antismash_contig00025.region001	2814	5114
VD22_contigs.fa_antismash_contig00001.region001	2814	5114
VD23_contigs.fa_antismash_contig00002.region001	2814	5114
VD25_contigs.fa_antismash_contig00004.region001	2814	5114
VD26_contigs.fa_antismash_contig00004.region001	2814	5114
VD27_contigs.fa_antismash_contig00006.region001	2814	5114
VD28_contigs.fa_antismash_contig00001.region002	2814	5114
VD31_contigs.fa_antismash_contig00002.region002	2814	5114
VD32_contigs.fa_antismash_contig00043.region001	2814	5114
AS113_contigs.fa_antismash_contig00001.region001	2814	5118
HN178_contigs.fa_antismash_contig00002.region001	2814	5118
MMO-103_contigs.fa_antismash_contig00002.region001	2814	5118
SRR13132389.7.fa_antismash_k141_243007.region001	2814	5118
SRR13132390.3.fa_antismash_k141_65337.region001	2814	5118
USHLN005_contigs.fa_antismash_contig00005.region001	2814	5118
VD19_contigs.fa_antismash_contig00001.region001	2814	5118
VD20_contigs.fa_antismash_contig00031.region001	2814	5118
VD21_contigs.fa_antismash_contig00005.region001	2814	5118
VD22_contigs.fa_antismash_contig00001.region003	2814	5118
VD23_contigs.fa_antismash_contig00006.region001	2814	5118
VD25_contigs.fa_antismash_contig00006.region001	2814	5118
VD26_contigs.fa_antismash_contig00006.region001	2814	5118
VD27_contigs.fa_antismash_contig00037.region001	2814	5118
VD28_contigs.fa_antismash_contig00006.region001	2814	5118
VD31_contigs.fa_antismash_contig00015.region001	2814	5118
VD32_contigs.fa_antismash_contig00033.region001	2814	5118
VD24_contigs.fa_antismash_contig00010.region001	2814	5129
VD30_contigs.fa_antismash_contig00016.region001	2814	5129
VD33_contigs.fa_antismash_contig00024.region001	2814	5129
VD34_contigs.fa_antismash_contig00003.region001	2814	5150
VD34_contigs.fa_antismash_contig00005.region001	2814	5154
VD34_contigs.fa_antismash_contig00007.region001	2814	5155
VD34_contigs.fa_antismash_contig00015.region001	2814	5160
VD34_contigs.fa_antismash_contig00024.region002	2814	5166
VD34_contigs.fa_antismash_contig00026.region001	2814	5167
USHLN167_contigs.fa_antismash_contig00004.region002	2814	5183
VD12_contigs.fa_antismash_contig00014.region001	2814	5183
VD5_contigs.fa_antismash_contig00010.region001	2814	5183
AS222_contigs.fa_antismash_contig00003.region001	2967	156
USHLN08_contigs.fa_antismash_contig00004.region003	2967	156
USMM084_contigs.fa_antismash_contig00014.region001	2967	156
USMM085_contigs.fa_antismash_contig00014.region001	2967	156
AS083_contigs.fa_antismash_contig00008.region001	2967	2967
AS093_contigs.fa_antismash_contig00012.region001	2967	2967
AS170_contigs.fa_antismash_contig00004.region003	2967	2967
AS214_contigs.fa_antismash_contig00009.region001	2967	2967
HN039_contigs.fa_antismash_contig00003.region001	2967	2967
HN117_contigs.fa_antismash_contig00022.region001	2967	2967
HN118_contigs.fa_antismash_contig00023.region001	2967	2967
HN119_contigs.fa_antismash_contig00021.region001	2967	2967
MMO-102_contigs.fa_antismash_contig00004.region003	2967	2967
USHLN04_contigs.fa_antismash_contig00022.region001	2967	2967
AS167_contigs.fa_antismash_contig00002.region001	2808	2808
HN020_contigs.fa_antismash_contig00015.region001	2808	2808
HN047_contigs.fa_antismash_contig00008.region001	2808	2808
HN068_contigs.fa_antismash_contig00001.region001	2808	2808
HN105_contigs.fa_antismash_contig00012.region001	2808	2808
HN126_contigs.fa_antismash_contig00002.region001	2808	2808
HN127_contigs.fa_antismash_contig00002.region001	2808	2808
HN132_contigs.fa_antismash_contig00003.region001	2808	2808
USHLN143_contigs.fa_antismash_contig00003.region001	2808	2808
AA010_contigs.fa_antismash_contig00004.region001	2844	2844
HN034_contigs.fa_antismash_contig00004.region001	2844	2844
HN041_contigs.fa_antismash_contig00004.region001	2844	2844
HN059_contigs.fa_antismash_contig00005.region001	2844	2844
HN047_contigs.fa_antismash_contig00004.region001	2847	2847
HN132_contigs.fa_antismash_contig00006.region001	2847	2847
HN067_contigs.fa_antismash_contig00008.region002	3305	2931
HN071_contigs.fa_antismash_contig00008.region002	3305	2931
HN093_contigs.fa_antismash_contig00007.region001	3305	2931
HN099_contigs.fa_antismash_contig00009.region001	3305	2931
MMO-130_contigs.fa_antismash_contig00009.region001	3305	2931
MMO-131_contigs.fa_antismash_contig00009.region001	3305	2931
MMO-163_contigs.fa_antismash_contig00010.region002	3305	2931
ERR3376859.5.fa_antismash_k141_66325.region002	3305	2932
HN067_contigs.fa_antismash_contig00008.region001	3305	2932
HN071_contigs.fa_antismash_contig00008.region001	3305	2932
HN093_contigs.fa_antismash_contig00007.region002	3305	2932
HN099_contigs.fa_antismash_contig00009.region002	3305	2932
MMO-130_contigs.fa_antismash_contig00009.region002	3305	2932
MMO-131_contigs.fa_antismash_contig00009.region002	3305	2932
MMO-163_contigs.fa_antismash_contig00010.region001	3305	2932
AA010_contigs.fa_antismash_contig00007.region001	3305	3305
ERR3376859.5.fa_antismash_k141_66325.region001	3305	3305
HN034_contigs.fa_antismash_contig00007.region001	3305	3305
HN041_contigs.fa_antismash_contig00006.region001	3305	3305
HN059_contigs.fa_antismash_contig00008.region001	3305	3305
M51_contigs.fa_antismash_contig00010.region001	3305	3305
MMO-128_contigs.fa_antismash_contig00007.region001	3305	3305
MMO-143_contigs.fa_antismash_contig00007.region001	3305	3305
VD14_contigs.fa_antismash_contig00010.region001	3305	3305
AA010_contigs.fa_antismash_contig00006.region001	2934	2934
AS013_contigs.fa_antismash_contig00015.region001	2934	2934
AS096_contigs.fa_antismash_contig00006.region001	2934	2934
AS116_contigs.fa_antismash_contig00007.region001	2934	2934
ERR3376859.5.fa_antismash_k141_89088.region001	2934	2934
HN034_contigs.fa_antismash_contig00006.region001	2934	2934
HN041_contigs.fa_antismash_contig00001.region004	2934	2934
HN059_contigs.fa_antismash_contig00007.region001	2934	2934
HN067_contigs.fa_antismash_contig00007.region001	2934	2934
HN071_contigs.fa_antismash_contig00007.region001	2934	2934
HN093_contigs.fa_antismash_contig00011.region001	2934	2934
HN099_contigs.fa_antismash_contig00012.region001	2934	2934
HN123_contigs.fa_antismash_contig00002.region001	2934	2934
M51_contigs.fa_antismash_contig00009.region001	2934	2934
MMO-128_contigs.fa_antismash_contig00008.region001	2934	2934
MMO-130_contigs.fa_antismash_contig00012.region001	2934	2934
MMO-131_contigs.fa_antismash_contig00012.region001	2934	2934
MMO-143_contigs.fa_antismash_contig00008.region001	2934	2934
MMO-163_contigs.fa_antismash_contig00012.region001	2934	2934
VD14_contigs.fa_antismash_contig00008.region001	2934	2934
AS124_contigs.fa_antismash_contig00001.region001	2938	2938
HN007_contigs.fa_antismash_contig00001.region001	2938	2938
HN049_contigs.fa_antismash_contig00001.region001	2938	2938
HN065_contigs.fa_antismash_contig00001.region001	2938	2938
HN100_contigs.fa_antismash_contig00001.region001	2938	2938
HN109_contigs.fa_antismash_contig00001.region001	2938	2938
HN110_contigs.fa_antismash_contig00001.region001	2938	2938
HN176_contigs.fa_antismash_contig00009.region001	2938	2938
MMO-120_contigs.fa_antismash_contig00008.region001	2938	2938
MMO-126_contigs.fa_antismash_contig00002.region001	2938	2938
MMO-43_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-45_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-83_contigs.fa_antismash_contig00002.region001	2938	2938
MMO-84_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-88_contigs.fa_antismash_contig00005.region001	2938	2938
MMO-89_contigs.fa_antismash_contig00009.region001	2938	2938
MMO-90_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-94_contigs.fa_antismash_contig00009.region001	2938	2938
AS091_contigs.fa_antismash_contig00002.region002	3198	2939
AS124_contigs.fa_antismash_contig00004.region001	3198	2939
AS183_contigs.fa_antismash_contig00001.region001	3198	2939
HN007_contigs.fa_antismash_contig00004.region001	3198	2939
HN049_contigs.fa_antismash_contig00004.region001	3198	2939
HN065_contigs.fa_antismash_contig00004.region001	3198	2939
HN100_contigs.fa_antismash_contig00004.region001	3198	2939
HN109_contigs.fa_antismash_contig00004.region001	3198	2939
HN176_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-120_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-126_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-43_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-45_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-84_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-88_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-89_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-90_contigs.fa_antismash_contig00004.region001	3198	2939
MMO-94_contigs.fa_antismash_contig00004.region001	3198	2939
USHLN177_contigs.fa_antismash_contig00002.region002	3198	2939
USHLN179_contigs.fa_antismash_contig00002.region001	3198	2939
USHLN184_contigs.fa_antismash_contig00001.region003	3198	2939
USHLN271_contigs.fa_antismash_contig00007.region001	3198	2939
USHLN296_contigs.fa_antismash_contig00009.region001	3198	2939
AS212_contigs.fa_antismash_contig00001.region001	3198	3198
HN028_contigs.fa_antismash_contig00001.region002	3198	3198
HN069_contigs.fa_antismash_contig00003.region001	3198	3198
HN073_contigs.fa_antismash_contig00003.region001	3198	3198
HN087_contigs.fa_antismash_contig00003.region001	3198	3198
HN091_contigs.fa_antismash_contig00003.region001	3198	3198
HN120_contigs.fa_antismash_contig00002.region001	3198	3198
HN124_contigs.fa_antismash_contig00002.region002	3198	3198
HN125_contigs.fa_antismash_contig00002.region001	3198	3198
MMO-110_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-116_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-119_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-122_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-37_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-38_contigs.fa_antismash_contig00003.region001	3198	3198
