#BGC Name	Family Number
MMO-163_contigs.fa_antismash_contig00004.region001	3256
AA010_contigs.fa_antismash_contig00007.region001	3305
ERR3376859.5.fa_antismash_k141_66325.region001	3305
HN034_contigs.fa_antismash_contig00007.region001	3305
HN041_contigs.fa_antismash_contig00006.region001	3305
HN059_contigs.fa_antismash_contig00008.region001	3305
M51_contigs.fa_antismash_contig00010.region001	3305
MMO-128_contigs.fa_antismash_contig00007.region001	3305
MMO-143_contigs.fa_antismash_contig00007.region001	3305
VD14_contigs.fa_antismash_contig00010.region001	3305
ERR4065CAT_bins.2.fa_antismash_k141_51844.region002	3326
MMO-14_contigs.fa_antismash_contig00007.region001	3326
MMO-36_contigs.fa_antismash_contig00007.region001	3326
MMO-41_contigs.fa_antismash_contig00007.region001	3326
MMO-44_contigs.fa_antismash_contig00007.region001	3326
S242_contigs.fa_antismash_contig00001.region002	3326
USHLN021_contigs.fa_antismash_contig00004.region001	3326
ERR4065CAT_bins.2.fa_antismash_k141_24628.region001	3327
MMO-14_contigs.fa_antismash_contig00014.region001	3327
MMO-36_contigs.fa_antismash_contig00014.region001	3327
MMO-41_contigs.fa_antismash_contig00014.region001	3327
MMO-44_contigs.fa_antismash_contig00014.region001	3327
S242_contigs.fa_antismash_contig00028.region001	3327
USHLN021_contigs.fa_antismash_contig00001.region001	3327
HN079_contigs.fa_antismash_contig00019.region001	3333
MMO-151_contigs.fa_antismash_contig00018.region001	3333
MMO-24_contigs.fa_antismash_contig00018.region001	3333
MMO-28_contigs.fa_antismash_contig00017.region001	3333
MMO-152_contigs.fa_antismash_contig00001.region001	3338
MMO-8_contigs.fa_antismash_contig00001.region001	3338
MMO-152_contigs.fa_antismash_contig00001.region002	3339
MMO-152_contigs.fa_antismash_contig00002.region001	3342
MMO-152_contigs.fa_antismash_contig00002.region003	3344
MMO-8_contigs.fa_antismash_contig00003.region002	3344
MMO-152_contigs.fa_antismash_contig00003.region003	3347
MMO-136_contigs.fa_antismash_contig00014.region001	3356
MMO-141_contigs.fa_antismash_contig00001.region001	3356
MMO-154_contigs.fa_antismash_contig00003.region001	3356
MMO-26_contigs.fa_antismash_contig00011.region001	3356
MMO-27_contigs.fa_antismash_contig00008.region001	3356
MMO-29_contigs.fa_antismash_contig00016.region001	3356
MMO-67_contigs.fa_antismash_contig00003.region001	3356
USHLN229_contigs.fa_antismash_contig00008.region001	3356
USHLN230_contigs.fa_antismash_contig00002.region001	3356
USHLN232_contigs.fa_antismash_contig00010.region001	3356
MMO-136_contigs.fa_antismash_contig00012.region001	3359
MMO-141_contigs.fa_antismash_contig00019.region001	3359
MMO-154_contigs.fa_antismash_contig00009.region001	3359
MMO-26_contigs.fa_antismash_contig00002.region001	3359
MMO-27_contigs.fa_antismash_contig00002.region001	3359
MMO-29_contigs.fa_antismash_contig00009.region001	3359
MMO-67_contigs.fa_antismash_contig00001.region001	3359
USHLN229_contigs.fa_antismash_contig00004.region001	3359
USHLN230_contigs.fa_antismash_contig00012.region001	3359
USHLN232_contigs.fa_antismash_contig00007.region001	3359
MMO-160_contigs.fa_antismash_contig00004.region001	3365
MMO-160_contigs.fa_antismash_contig00011.region001	3368
MMO-164_contigs.fa_antismash_contig00001.region001	3383
MMO-165_contigs.fa_antismash_contig00004.region001	3383
MMO-1_contigs.fa_antismash_contig00001.region001	3383
MMO-2_contigs.fa_antismash_contig00005.region001	3383
MMO-6_contigs.fa_antismash_contig00002.region001	3383
MMO-164_contigs.fa_antismash_contig00008.region001	3389
MMO-165_contigs.fa_antismash_contig00009.region001	3389
MMO-1_contigs.fa_antismash_contig00010.region001	3389
MMO-2_contigs.fa_antismash_contig00007.region001	3389
MMO-6_contigs.fa_antismash_contig00015.region001	3389
USHLN265_contigs.fa_antismash_contig00019.region001	3389
USMM131_contigs.fa_antismash_contig00012.region001	3389
MMO-172_contigs.fa_antismash_contig00017.region001	3397
MMO-173_contigs.fa_antismash_contig00012.region001	3406
MMO-173_contigs.fa_antismash_contig00004.region001	3420
MMO-175_contigs.fa_antismash_contig00012.region001	3420
MMO-176_contigs.fa_antismash_contig00006.region001	3425
HN079_contigs.fa_antismash_contig00006.region001	3463
MMO-151_contigs.fa_antismash_contig00006.region001	3463
MMO-24_contigs.fa_antismash_contig00006.region001	3463
MMO-28_contigs.fa_antismash_contig00006.region001	3463
MMO-10_contigs.fa_antismash_contig00005.region001	3517
MMO-138_contigs.fa_antismash_contig00002.region001	3517
MMO-23_contigs.fa_antismash_contig00001.region001	3517
MMO-32_contigs.fa_antismash_contig00001.region001	3517
MMO-35_contigs.fa_antismash_contig00002.region001	3517
MMO-39_contigs.fa_antismash_contig00006.region001	3551
MMO-40_contigs.fa_antismash_contig00005.region001	3551
MMO-4_contigs.fa_antismash_contig00010.region001	3551
MMO-57_contigs.fa_antismash_contig00005.region001	3551
MMO-71_contigs.fa_antismash_contig00005.region001	3551
MMO-109_contigs.fa_antismash_contig00009.region001	3563
MMO-42_contigs.fa_antismash_contig00003.region001	3563
AS218_contigs.fa_antismash_contig00006.region001	3582
MMO-140_contigs.fa_antismash_contig00017.region001	3582
MMO-47_contigs.fa_antismash_contig00001.region001	3582
USHLN169_contigs.fa_antismash_contig00002.region002	3582
USHLN173_contigs.fa_antismash_contig00009.region001	3582
USHLN205_contigs.fa_antismash_contig00009.region001	3582
MMO-58_contigs.fa_antismash_contig00005.region001	3609
MMO-59_contigs.fa_antismash_contig00002.region001	3618
MMO-59_contigs.fa_antismash_contig00003.region001	3619
MMO-59_contigs.fa_antismash_contig00010.region001	3623
MMO-59_contigs.fa_antismash_contig00014.region001	3626
MMO-59_contigs.fa_antismash_contig00016.region001	3627
MMO-59_contigs.fa_antismash_contig00032.region001	3633
MMO-64_contigs.fa_antismash_contig00001.region001	3636
MMO-125_contigs.fa_antismash_contig00001.region001	3638
MMO-161_contigs.fa_antismash_contig00001.region001	3638
MMO-66_contigs.fa_antismash_contig00001.region001	3638
MMO-75_contigs.fa_antismash_contig00001.region002	3638
USHLN153_contigs.fa_antismash_contig00002.region001	3638
USHLN154_contigs.fa_antismash_contig00003.region001	3638
VD1_contigs.fa_antismash_contig00001.region002	3638
MMO-125_contigs.fa_antismash_contig00001.region002	3639
MMO-161_contigs.fa_antismash_contig00001.region002	3639
MMO-66_contigs.fa_antismash_contig00001.region002	3639
MMO-75_contigs.fa_antismash_contig00001.region001	3639
VD1_contigs.fa_antismash_contig00001.region001	3639
MMO-136_contigs.fa_antismash_contig00001.region001	3647
MMO-141_contigs.fa_antismash_contig00007.region001	3647
MMO-154_contigs.fa_antismash_contig00001.region001	3647
MMO-26_contigs.fa_antismash_contig00012.region001	3647
MMO-27_contigs.fa_antismash_contig00004.region001	3647
MMO-29_contigs.fa_antismash_contig00001.region001	3647
MMO-67_contigs.fa_antismash_contig00017.region001	3647
USHLN229_contigs.fa_antismash_contig00015.region001	3647
USHLN232_contigs.fa_antismash_contig00004.region001	3647
MMO-127_contigs.fa_antismash_contig00011.region001	3665
MMO-55_contigs.fa_antismash_contig00012.region001	3665
MMO-72_contigs.fa_antismash_contig00012.region001	3665
USHLN227_contigs.fa_antismash_contig00004.region001	3665
VD8_contigs.fa_antismash_contig00012.region001	3665
VD8_contigs.fa_antismash_contig00142.region001	3665
VD8_contigs.fa_antismash_contig00256.region001	3665
MMO-153_contigs.fa_antismash_contig00008.region001	3678
MMO-159_contigs.fa_antismash_contig00006.region001	3678
MMO-20_contigs.fa_antismash_contig00008.region001	3678
MMO-56_contigs.fa_antismash_contig00001.region001	3678
MMO-64_contigs.fa_antismash_contig00007.region001	3678
MMO-70_contigs.fa_antismash_contig00002.region001	3678
MMO-78_contigs.fa_antismash_contig00009.region001	3678
MMO-79_contigs.fa_antismash_contig00017.region001	3678
MMO-54_contigs.fa_antismash_contig00004.region001	3679
MMO-68_contigs.fa_antismash_contig00004.region001	3679
MMO-80_contigs.fa_antismash_contig00003.region001	3679
MMO-87_contigs.fa_antismash_contig00004.region002	3679
MMO-93_contigs.fa_antismash_contig00004.region002	3679
MMO-81_contigs.fa_antismash_contig00002.region001	3684
MMO-81_contigs.fa_antismash_contig00004.region001	3687
MMO-142_contigs.fa_antismash_contig00025.region001	3711
MMO-146_contigs.fa_antismash_contig00024.region001	3711
MMO-54_contigs.fa_antismash_contig00001.region001	3711
MMO-68_contigs.fa_antismash_contig00001.region003	3711
MMO-80_contigs.fa_antismash_contig00005.region001	3711
MMO-87_contigs.fa_antismash_contig00001.region003	3711
MMO-93_contigs.fa_antismash_contig00001.region003	3711
MMO-8_contigs.fa_antismash_contig00001.region002	3725
MMO-8_contigs.fa_antismash_contig00002.region005	3732
CR11_contigs.fa_antismash_contig00002.region001	3762
MMO-99_contigs.fa_antismash_contig00012.region001	3762
USMM114_contigs.fa_antismash_contig00007.region001	3762
USMM116_contigs.fa_antismash_contig00007.region001	3762
S242_contigs.fa_antismash_contig00014.region001	3767
SRR13132392.6.fa_antismash_k141_134248.region002	3818
SRR14196804.3.fa_antismash_k141_9357.region001	3831
SRR14196806.2.fa_antismash_k141_37950.region001	3834
ERR3376858.2.fa_antismash_k141_53431.region001	3839
ERR3376861.4.fa_antismash_k141_29611.region001	3839
MMO-105_contigs.fa_antismash_contig00003.region001	3839
MMO-16_contigs.fa_antismash_contig00003.region001	3839
MMO-21_contigs.fa_antismash_contig00003.region001	3839
SRR12517348.2.fa_antismash_k141_3992.region001	3839
SRR12517350.3.fa_antismash_k141_5794.region001	3839
SRR12517354.1.fa_antismash_k141_3029.region001	3839
SRR13132388.2.fa_antismash_k141_244186.region001	3839
SRR13132389.4.fa_antismash_k141_450757.region001	3839
SRR13132390.2.fa_antismash_k141_307797.region001	3839
SRR13132392.5.fa_antismash_k141_159880.region001	3839
SRR13132393.1.fa_antismash_k141_87778.region001	3839
SRR14196804.1.fa_antismash_k141_6323.region001	3839
SRR14196806.3.fa_antismash_k141_69354.region001	3839
SRR14196807.2.fa_antismash_k141_48389.region001	3839
SRR14196810.2.fa_antismash_k141_150692.region001	3839
USMM094_contigs.fa_antismash_contig00004.region001	3839
USMM095_contigs.fa_antismash_contig00004.region001	3839
USMM096_contigs.fa_antismash_contig00003.region001	3839
USMM097_contigs.fa_antismash_contig00004.region001	3839
SRR18172542.4.fa_antismash_k141_430675.region001	3857
SRR18172542.4.fa_antismash_k141_815632.region001	3860
USHLN009_contigs.fa_antismash_contig00001.region002	3867
USHLN010_contigs.fa_antismash_contig00003.region001	3880
USHLN010_contigs.fa_antismash_contig00004.region001	3882
USHLN010_contigs.fa_antismash_contig00006.region001	3884
USHLN014_contigs.fa_antismash_contig00003.region002	3886
USHLN015_contigs.fa_antismash_contig00002.region001	3887
USHLN015_contigs.fa_antismash_contig00007.region001	3889
USHLN015_contigs.fa_antismash_contig00008.region001	3890
USHLN015_contigs.fa_antismash_contig00024.region001	3899
USHLN018_contigs.fa_antismash_contig00001.region001	3901
USMM082_contigs.fa_antismash_contig00002.region001	3901
USMM083_contigs.fa_antismash_contig00002.region001	3901
USHLN022_contigs.fa_antismash_contig00010.region002	3923
USHLN193_contigs.fa_antismash_contig00007.region001	3923
USHLN023_contigs.fa_antismash_contig00004.region001	3927
USHLN028_contigs.fa_antismash_contig00001.region003	3938
USHLN029_contigs.fa_antismash_contig00002.region001	3938
USHLN028_contigs.fa_antismash_contig00001.region005	3942
USHLN029_contigs.fa_antismash_contig00008.region001	3942
USHLN030_contigs.fa_antismash_contig00005.region002	3951
USHLN196_contigs.fa_antismash_contig00007.region001	3951
USMM099_contigs.fa_antismash_contig00004.region003	3951
USMM108_contigs.fa_antismash_contig00003.region003	3951
AS083_contigs.fa_antismash_contig00003.region001	3959
AS093_contigs.fa_antismash_contig00003.region001	3959
AS170_contigs.fa_antismash_contig00004.region001	3959
AS214_contigs.fa_antismash_contig00002.region001	3959
AS222_contigs.fa_antismash_contig00003.region003	3959
HN039_contigs.fa_antismash_contig00003.region003	3959
HN117_contigs.fa_antismash_contig00004.region001	3959
HN118_contigs.fa_antismash_contig00004.region001	3959
HN119_contigs.fa_antismash_contig00005.region001	3959
HN151_contigs.fa_antismash_contig00006.region001	3959
HN157_contigs.fa_antismash_contig00006.region001	3959
HN173_contigs.fa_antismash_contig00006.region002	3959
MMO-102_contigs.fa_antismash_contig00004.region001	3959
MMO-151_contigs.fa_antismash_contig00001.region001	3959
MMO-24_contigs.fa_antismash_contig00001.region001	3959
MMO-28_contigs.fa_antismash_contig00001.region001	3959
USHLN04_contigs.fa_antismash_contig00005.region001	3959
USHLN08_contigs.fa_antismash_contig00004.region001	3959
USMM084_contigs.fa_antismash_contig00004.region001	3959
USMM085_contigs.fa_antismash_contig00004.region002	3959
USHLN06_contigs.fa_antismash_contig00001.region002	3966
AS209_contigs.fa_antismash_contig00019.region001	3967
AS230_contigs.fa_antismash_contig00003.region001	3967
AS235_contigs.fa_antismash_contig00014.region001	3967
HN162_contigs.fa_antismash_contig00001.region001	3967
USHLN06_contigs.fa_antismash_contig00004.region001	3967
USHLN157_contigs.fa_antismash_contig00012.region001	3967
USHLN262_contigs.fa_antismash_contig00002.region001	3967
USHLN139_contigs.fa_antismash_contig00001.region002	3981
USHLN143_contigs.fa_antismash_contig00027.region001	3988
USHLN149_contigs.fa_antismash_contig00005.region002	3999
USHLN149_contigs.fa_antismash_contig00006.region002	4001
USHLN150_contigs.fa_antismash_contig00001.region001	4003
USHLN150_contigs.fa_antismash_contig00001.region002	4004
USHLN150_contigs.fa_antismash_contig00001.region003	4005
USHLN152_contigs.fa_antismash_contig00010.region001	4030
USMM086_contigs.fa_antismash_contig00015.region001	4030
USMM087_contigs.fa_antismash_contig00016.region001	4030
USMM088_contigs.fa_antismash_contig00011.region001	4030
USHLN153_contigs.fa_antismash_contig00003.region002	4041
USHLN155_contigs.fa_antismash_contig00005.region001	4050
USHLN155_contigs.fa_antismash_contig00008.region001	4051
HN162_contigs.fa_antismash_contig00003.region001	4055
USHLN157_contigs.fa_antismash_contig00010.region001	4055
USHLN16_contigs.fa_antismash_contig00001.region001	4055
AS031_contigs.fa_antismash_contig00001.region002	4084
AS126_contigs.fa_antismash_contig00001.region002	4084
AS139_contigs.fa_antismash_contig00005.region002	4084
HN003_contigs.fa_antismash_contig00003.region001	4084
HN022_contigs.fa_antismash_contig00001.region003	4084
SRR16695303_bins3.2.fa_antismash_k119_61444.region001	4084
USHLN158_contigs.fa_antismash_contig00002.region001	4084
USHLN159_contigs.fa_antismash_contig00001.region001	4084
USHLN160_contigs.fa_antismash_contig00001.region001	4084
USHLN162_contigs.fa_antismash_contig00002.region001	4084
USHLN164_contigs.fa_antismash_contig00001.region002	4084
USHLN199_contigs.fa_antismash_contig00001.region001	4084
USHLN200_contigs.fa_antismash_contig00001.region002	4084
USHLN256_contigs.fa_antismash_contig00001.region002	4084
USHLN298_contigs.fa_antismash_contig00001.region002	4084
USHLN32_contigs.fa_antismash_contig00001.region002	4084
USMM078_contigs.fa_antismash_contig00004.region001	4084
USMM079_contigs.fa_antismash_contig00004.region001	4084
VD24_contigs.fa_antismash_contig00028.region001	4084
VD30_contigs.fa_antismash_contig00005.region001	4084
VD33_contigs.fa_antismash_contig00004.region001	4084
USHLN158_contigs.fa_antismash_contig00003.region001	4087
USHLN159_contigs.fa_antismash_contig00003.region001	4087
USHLN160_contigs.fa_antismash_contig00003.region001	4087
USHLN162_contigs.fa_antismash_contig00004.region001	4087
USHLN164_contigs.fa_antismash_contig00003.region001	4087
USHLN199_contigs.fa_antismash_contig00003.region001	4087
USHLN200_contigs.fa_antismash_contig00003.region001	4087
USHLN256_contigs.fa_antismash_contig00005.region001	4087
USHLN32_contigs.fa_antismash_contig00003.region001	4087
USMM078_contigs.fa_antismash_contig00024.region001	4087
USMM079_contigs.fa_antismash_contig00024.region001	4087
VD24_contigs.fa_antismash_contig00017.region001	4087
VD30_contigs.fa_antismash_contig00004.region001	4087
AS085_contigs.fa_antismash_contig00001.region002	4090
AS129_contigs.fa_antismash_contig00001.region002	4090
AS139_contigs.fa_antismash_contig00005.region003	4090
AS142_contigs.fa_antismash_contig00001.region002	4090
AS142_contigs.fa_antismash_contig00001.region003	4090
HN003_contigs.fa_antismash_contig00003.region002	4090
HN019_contigs.fa_antismash_contig00001.region002	4090
HN022_contigs.fa_antismash_contig00001.region002	4090
SRR16695303_bins3.2.fa_antismash_k119_26240.region001	4090
SRR16695303_bins3.2.fa_antismash_k119_71544.region001	4090
USHLN148_contigs.fa_antismash_contig00002.region001	4090
USHLN165_contigs.fa_antismash_contig00001.region002	4090
USMM080_contigs.fa_antismash_contig00001.region002	4090
USMM081_contigs.fa_antismash_contig00001.region002	4090
USMM101_contigs.fa_antismash_contig00002.region002	4090
VD24_contigs.fa_antismash_contig00043.region001	4090
VD33_contigs.fa_antismash_contig00005.region001	4090
USHLN165_contigs.fa_antismash_contig00005.region002	4093
MMO-25_contigs.fa_antismash_contig00001.region003	4159
USHLN022_contigs.fa_antismash_contig00001.region004	4159
USHLN152_contigs.fa_antismash_contig00013.region001	4159
USHLN172_contigs.fa_antismash_contig00001.region004	4159
USHLN181_contigs.fa_antismash_contig00005.region002	4159
USHLN183_contigs.fa_antismash_contig00004.region001	4159
USHLN192_contigs.fa_antismash_contig00001.region004	4159
USHLN193_contigs.fa_antismash_contig00009.region002	4159
USHLN195_contigs.fa_antismash_contig00001.region003	4159
USMM086_contigs.fa_antismash_contig00001.region003	4159
USMM087_contigs.fa_antismash_contig00008.region002	4159
USMM088_contigs.fa_antismash_contig00015.region002	4159
USHLN186_contigs.fa_antismash_contig00004.region001	4179
USHLN188_contigs.fa_antismash_contig00002.region003	4193
USHLN190_contigs.fa_antismash_contig00001.region001	4193
USHLN188_contigs.fa_antismash_contig00001.region003	4196
USHLN190_contigs.fa_antismash_contig00002.region001	4196
AS216_contigs.fa_antismash_contig00001.region001	4207
USHLN178_contigs.fa_antismash_contig00003.region001	4207
USHLN180_contigs.fa_antismash_contig00004.region001	4207
USHLN191_contigs.fa_antismash_contig00004.region001	4207
BGC0000942	4221
LB14_contigs.fa_antismash_contig00196.region001	4221
MMO-25_contigs.fa_antismash_contig00002.region001	4221
USHLN022_contigs.fa_antismash_contig00001.region001	4221
USHLN152_contigs.fa_antismash_contig00002.region001	4221
USHLN168_contigs.fa_antismash_contig00002.region001	4221
USHLN172_contigs.fa_antismash_contig00001.region001	4221
USHLN181_contigs.fa_antismash_contig00001.region002	4221
USHLN183_contigs.fa_antismash_contig00003.region001	4221
USHLN192_contigs.fa_antismash_contig00003.region001	4221
USHLN193_contigs.fa_antismash_contig00002.region002	4221
USHLN195_contigs.fa_antismash_contig00002.region001	4221
USMM086_contigs.fa_antismash_contig00021.region001	4221
USMM087_contigs.fa_antismash_contig00004.region001	4221
USHLN196_contigs.fa_antismash_contig00002.region001	4244
USHLN030_contigs.fa_antismash_contig00006.region001	4256
USHLN196_contigs.fa_antismash_contig00011.region001	4256
USMM099_contigs.fa_antismash_contig00005.region001	4256
USMM108_contigs.fa_antismash_contig00006.region001	4256
USHLN197_contigs.fa_antismash_contig00001.region002	4258
USHLN211_contigs.fa_antismash_contig00001.region002	4258
USHLN197_contigs.fa_antismash_contig00001.region003	4259
USHLN211_contigs.fa_antismash_contig00018.region001	4259
USHLN197_contigs.fa_antismash_contig00004.region001	4265
USHLN158_contigs.fa_antismash_contig00007.region001	4285
USHLN159_contigs.fa_antismash_contig00002.region002	4285
USHLN160_contigs.fa_antismash_contig00002.region001	4285
USHLN162_contigs.fa_antismash_contig00003.region002	4285
USHLN164_contigs.fa_antismash_contig00002.region001	4285
USHLN199_contigs.fa_antismash_contig00002.region002	4285
USHLN200_contigs.fa_antismash_contig00002.region002	4285
USHLN208_contigs.fa_antismash_contig00003.region001	4294
USHLN197_contigs.fa_antismash_contig00002.region004	4308
USHLN211_contigs.fa_antismash_contig00007.region001	4308
USHLN213_contigs.fa_antismash_contig00003.region001	4313
USHLN213_contigs.fa_antismash_contig00004.region001	4315
USHLN215_contigs.fa_antismash_contig00010.region001	4324
USHLN215_contigs.fa_antismash_contig00012.region001	4326
USHLN210_contigs.fa_antismash_contig00008.region002	4331
USHLN217_contigs.fa_antismash_contig00001.region003	4331
USHLN220_contigs.fa_antismash_contig00002.region003	4331
USHLN228_contigs.fa_antismash_contig00003.region002	4331
USHLN218_contigs.fa_antismash_contig00002.region001	4336
USHLN218_contigs.fa_antismash_contig00010.region001	4341
USHLN218_contigs.fa_antismash_contig00014.region001	4343
CR41_contigs.fa_antismash_contig00008.region001	4351
CR42_contigs.fa_antismash_contig00010.region001	4351
MMO-31_contigs.fa_antismash_contig00010.region001	4351
MMO-81_contigs.fa_antismash_contig00002.region002	4351
USHLN226_contigs.fa_antismash_contig00016.region001	4351
USHLN210_contigs.fa_antismash_contig00007.region001	4361
USHLN217_contigs.fa_antismash_contig00001.region001	4361
USHLN220_contigs.fa_antismash_contig00002.region001	4361
USHLN228_contigs.fa_antismash_contig00007.region001	4361
USHLN230_contigs.fa_antismash_contig00013.region001	4374
USHLN234_contigs.fa_antismash_contig00007.region001	4384
USHLN248_contigs.fa_antismash_contig00003.region001	4387
USHLN248_contigs.fa_antismash_contig00032.region001	4390
USHLN256_contigs.fa_antismash_contig00001.region003	4394
USHLN256_contigs.fa_antismash_contig00002.region001	4395
ERR4065CAT_bins.1.fa_antismash_k141_11738.region002	4402
USHLN259_contigs.fa_antismash_contig00002.region002	4402
USHLN267_contigs.fa_antismash_contig00001.region001	4402
USHLN259_contigs.fa_antismash_contig00005.region001	4403
USHLN267_contigs.fa_antismash_contig00006.region001	4403
USHLN263_contigs.fa_antismash_contig00001.region001	4433
USHLN266_contigs.fa_antismash_contig00001.region001	4433
ERR4065CAT_bins.1.fa_antismash_k141_15485.region001	4441
MMO-17_contigs.fa_antismash_contig00009.region001	4441
USHLN009_contigs.fa_antismash_contig00009.region001	4441
USHLN259_contigs.fa_antismash_contig00008.region001	4441
USHLN267_contigs.fa_antismash_contig00008.region001	4441
AS091_contigs.fa_antismash_contig00001.region001	4456
AS212_contigs.fa_antismash_contig00002.region001	4456
HN166_contigs.fa_antismash_contig00001.region001	4456
USHLN262_contigs.fa_antismash_contig00001.region001	4456
USHLN270_contigs.fa_antismash_contig00001.region001	4456
USHLN271_contigs.fa_antismash_contig00001.region001	4456
USHLN291_contigs.fa_antismash_contig00001.region001	4456
USHLN296_contigs.fa_antismash_contig00001.region001	4456
USHLN262_contigs.fa_antismash_contig00005.region001	4457
USHLN270_contigs.fa_antismash_contig00016.region001	4457
USHLN271_contigs.fa_antismash_contig00005.region001	4457
USHLN291_contigs.fa_antismash_contig00016.region001	4457
USHLN296_contigs.fa_antismash_contig00015.region001	4457
USHLN268_contigs.fa_antismash_contig00002.region001	4468
USHLN278_contigs.fa_antismash_contig00001.region003	4468
USHLN268_contigs.fa_antismash_contig00002.region002	4469
USHLN278_contigs.fa_antismash_contig00001.region004	4469
USHLN268_contigs.fa_antismash_contig00005.region001	4472
USHLN278_contigs.fa_antismash_contig00004.region001	4472
USHLN198_contigs.fa_antismash_contig00001.region001	4474
USHLN279_contigs.fa_antismash_contig00002.region002	4474
USHLN280_contigs.fa_antismash_contig00002.region001	4474
USHLN34_contigs.fa_antismash_contig00001.region005	4474
USHLN35_contigs.fa_antismash_contig00001.region001	4474
USHLN198_contigs.fa_antismash_contig00002.region002	4475
USHLN279_contigs.fa_antismash_contig00003.region001	4475
USHLN280_contigs.fa_antismash_contig00004.region002	4475
USHLN34_contigs.fa_antismash_contig00001.region002	4475
USHLN35_contigs.fa_antismash_contig00001.region003	4475
AS031_contigs.fa_antismash_contig00004.region002	4477
AS126_contigs.fa_antismash_contig00002.region002	4477
USHLN010_contigs.fa_antismash_contig00005.region001	4477
USHLN198_contigs.fa_antismash_contig00007.region001	4477
USHLN279_contigs.fa_antismash_contig00004.region001	4477
USHLN280_contigs.fa_antismash_contig00006.region001	4477
USHLN34_contigs.fa_antismash_contig00005.region001	4477
USHLN35_contigs.fa_antismash_contig00003.region002	4477
USHLN281_contigs.fa_antismash_contig00005.region001	4497
USMM130_contigs.fa_antismash_contig00005.region001	4497
USHLN281_contigs.fa_antismash_contig00005.region002	4498
USMM130_contigs.fa_antismash_contig00005.region002	4498
AS011_contigs.fa_antismash_contig00001.region003	4527
HN037_contigs.fa_antismash_contig00002.region001	4527
USHLN288_contigs.fa_antismash_contig00001.region001	4527
USHLN290_contigs.fa_antismash_contig00001.region003	4527
USHLN292_contigs.fa_antismash_contig00001.region003	4527
USHLN295_contigs.fa_antismash_contig00003.region001	4527
AS011_contigs.fa_antismash_contig00007.region001	4529
HN037_contigs.fa_antismash_contig00011.region001	4529
USHLN288_contigs.fa_antismash_contig00012.region001	4529
USHLN290_contigs.fa_antismash_contig00015.region001	4529
USHLN292_contigs.fa_antismash_contig00019.region001	4529
USHLN295_contigs.fa_antismash_contig00007.region001	4529
VD11_contigs.fa_antismash_contig00012.region001	4529
USHLN198_contigs.fa_antismash_contig00002.region003	4557
USHLN34_contigs.fa_antismash_contig00001.region003	4557
USHLN198_contigs.fa_antismash_contig00004.region001	4560
USHLN34_contigs.fa_antismash_contig00002.region001	4560
BGC0000836	4570
USHLN157_contigs.fa_antismash_contig00019.region001	4570
USHLN16_contigs.fa_antismash_contig00018.region001	4570
USHLN198_contigs.fa_antismash_contig00003.region001	4570
USHLN279_contigs.fa_antismash_contig00024.region001	4570
USHLN280_contigs.fa_antismash_contig00023.region001	4570
USHLN34_contigs.fa_antismash_contig00011.region001	4570
USHLN35_contigs.fa_antismash_contig00003.region001	4570
BGC0001499	4572
USHLN198_contigs.fa_antismash_contig00003.region002	4572
USHLN279_contigs.fa_antismash_contig00011.region001	4572
USHLN280_contigs.fa_antismash_contig00010.region001	4572
USHLN34_contigs.fa_antismash_contig00006.region001	4572
USHLN35_contigs.fa_antismash_contig00006.region001	4572
USMM045_contigs.fa_antismash_contig00001.region001	4573
USMM046_contigs.fa_antismash_contig00001.region004	4573
USMM047_contigs.fa_antismash_contig00001.region004	4573
USMM048_contigs.fa_antismash_contig00001.region001	4573
USMM045_contigs.fa_antismash_contig00001.region003	4575
USMM046_contigs.fa_antismash_contig00001.region002	4575
USMM047_contigs.fa_antismash_contig00001.region002	4575
USMM048_contigs.fa_antismash_contig00001.region003	4575
USMM045_contigs.fa_antismash_contig00030.region001	4603
USMM046_contigs.fa_antismash_contig00031.region001	4603
USMM047_contigs.fa_antismash_contig00006.region001	4603
USMM048_contigs.fa_antismash_contig00030.region001	4603
ERR3376858.1.fa_antismash_k141_64942.region001	4604
ERR3376862.6.fa_antismash_k141_85006.region001	4604
ERR3376864.4.fa_antismash_k141_44143.region001	4604
USMM045_contigs.fa_antismash_contig00009.region001	4604
USMM046_contigs.fa_antismash_contig00039.region001	4604
USMM047_contigs.fa_antismash_contig00006.region002	4604
USMM048_contigs.fa_antismash_contig00008.region001	4604
USMM045_contigs.fa_antismash_contig00004.region001	4614
USMM046_contigs.fa_antismash_contig00002.region001	4614
USMM047_contigs.fa_antismash_contig00005.region001	4614
USMM048_contigs.fa_antismash_contig00003.region001	4614
USMM045_contigs.fa_antismash_contig00008.region001	4630
USMM046_contigs.fa_antismash_contig00006.region001	4630
USMM047_contigs.fa_antismash_contig00008.region001	4630
USMM048_contigs.fa_antismash_contig00006.region001	4630
LB11_contigs.fa_antismash_contig00022.region001	4671
LB15_contigs.fa_antismash_contig00037.region001	4671
LB26_contigs.fa_antismash_contig00010.region001	4671
USMM049_contigs.fa_antismash_contig00011.region001	4671
USMM050_contigs.fa_antismash_contig00012.region001	4671
USMM056_contigs.fa_antismash_contig00018.region001	4671
USMM057_contigs.fa_antismash_contig00012.region001	4671
HN121_contigs.fa_antismash_contig00007.region001	4710
