file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc
AS083_contigs	contig00003	1	120883	146554	False	betalactone				contig00003 len=526595 cov=36.9 corr=0 origname=NODE_3_length_526595_cov_36.863850_pilon sw=shovill-spades/1.1.0 date=20220624
AS083_contigs	contig00003	2	352970	373615	False	hserlactone				contig00003 len=526595 cov=36.9 corr=0 origname=NODE_3_length_526595_cov_36.863850_pilon sw=shovill-spades/1.1.0 date=20220624
AS083_contigs	contig00008	1	0	47657	True	NRP-metallophore / NRPS				contig00008 len=47657 cov=37.7 corr=0 origname=NODE_8_length_47657_cov_37.672444_pilon sw=shovill-spades/1.1.0 date=20220624
MMO-4_contigs	contig00001	1	335481	376594	False	T3PKS				contig00001 len=780825 cov=38.7 corr=0 origname=NODE_1_length_780825_cov_38.662365_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-4_contigs	contig00003	1	392487	433583	True	T3PKS				contig00003 len=433583 cov=43.9 corr=0 origname=NODE_3_length_433583_cov_43.892657_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-4_contigs	contig00010	1	94286	105186	True	butyrolactone				contig00010 len=119423 cov=40.0 corr=0 origname=NODE_10_length_119423_cov_39.950784_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-45_contigs	contig00001	1	210381	231020	False	hserlactone				contig00001 len=728456 cov=34.3 corr=0 origname=NODE_1_length_728456_cov_34.320326_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-45_contigs	contig00004	1	0	44628	True	NRP-metallophore / NRPS				contig00004 len=423931 cov=45.0 corr=0 origname=NODE_4_length_423931_cov_45.011998_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-45_contigs	contig00008	1	121124	147427	False	thiopeptide				contig00008 len=255769 cov=40.8 corr=0 origname=NODE_8_length_255769_cov_40.753757_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-45_contigs	contig00010	1	107561	151155	False	arylpolyene				contig00010 len=228132 cov=51.1 corr=0 origname=NODE_10_length_228132_cov_51.126624_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-45_contigs	contig00011	1	121591	136020	False	NI-siderophore				contig00011 len=220733 cov=38.7 corr=0 origname=NODE_11_length_220733_cov_38.684515_pilon sw=shovill-spades/1.1.0 date=20220826
SRR13132392.2	k141_97301	1	18658	42763	False	terpene				k141_97301
SRR13132392.2	k141_204347	1	92458	144086	True	NRPS / T1PKS				k141_204347
SRR13132392.2	k141_61791	1	34470	56601	False	redox-cofactor				k141_61791
ERR4065CAT_bins.3	k141_12173	1	0	6185	True	NRPS				k141_12173
ERR4065CAT_bins.3	k141_48499	1	0	20644	True	redox-cofactor				k141_48499
ERR4065CAT_bins.3	k141_6236	1	41509	56414	False	NAGGN				k141_6236
ERR4065CAT_bins.3	k141_39768	1	2412	48751	False	NRPS				k141_39768
ERR4065CAT_bins.3	k141_45556	1	17018	64083	True	NRP-metallophore / CDPS / NRPS				k141_45556
ERR4065CAT_bins.3	k141_3923	1	0	9285	True	NRPS				k141_3923
ERR4065CAT_bins.3	k141_48950	1	0	26904	True	NRPS				k141_48950
ERR4065CAT_bins.3	k141_15861	1	0	2018	True	NRPS				k141_15861
ERR4065CAT_bins.3	k141_9931	1	3727	16710	True	phosphonate				k141_9931
ERR4065CAT_bins.3	k141_6721	1	0	1681	True	NRPS				k141_6721
ERR4065CAT_bins.3	k141_45833	1	0	1504	True	NRPS				k141_45833
ERR4065CAT_bins.3	k141_19084	1	0	13096	True	ranthipeptide				k141_19084
ERR4065CAT_bins.3	k141_16072	1	0	2912	True	NRPS				k141_16072
ERR4065CAT_bins.3	k141_58405	1	0	10042	True	T3PKS				k141_58405
ERR4065CAT_bins.3	k141_10135	1	7607	45220	True	NRPS				k141_10135
ERR4065CAT_bins.3	k141_25553	1	0	13062	True	PpyS-KS				k141_25553
ERR4065CAT_bins.3	k141_32465	1	0	8233	True	NRPS				k141_32465
ERR4065CAT_bins.3	k141_25889	1	0	18627	True	NRPS / NRP-metallophore				k141_25889
ERR4065CAT_bins.3	k141_43757	1	0	21991	True	NRPS				k141_43757
USMM096_contigs	contig00002	1	134623	155460	False	terpene				contig00002 len=591288 cov=40.0 corr=0 origname=NODE_2_length_591288_cov_40.045822_pilon sw=shovill-spades/1.1.0 date=20221108
USMM096_contigs	contig00003	1	299467	311282	False	NI-siderophore				contig00003 len=471495 cov=34.8 corr=0 origname=NODE_3_length_471495_cov_34.840408_pilon sw=shovill-spades/1.1.0 date=20221108
HN162_contigs	contig00001	1	158102	214636	False	NRP-metallophore / NRPS				contig00001 len=879857 cov=26.9 corr=0 origname=NODE_1_length_879857_cov_26.896966_pilon sw=shovill-spades/1.1.0 date=20220828
HN162_contigs	contig00001	2	553367	579650	False	thiopeptide				contig00001 len=879857 cov=26.9 corr=0 origname=NODE_1_length_879857_cov_26.896966_pilon sw=shovill-spades/1.1.0 date=20220828
HN162_contigs	contig00003	1	192690	255850	False	T1PKS / NRP-metallophore / NRPS				contig00003 len=570920 cov=26.7 corr=0 origname=NODE_3_length_570920_cov_26.656267_pilon sw=shovill-spades/1.1.0 date=20220828
HN162_contigs	contig00005	1	220615	263141	False	ladderane				contig00005 len=395796 cov=27.6 corr=0 origname=NODE_5_length_395796_cov_27.563746_pilon sw=shovill-spades/1.1.0 date=20220828
USMM104_contigs	contig00001	1	817950	838999	False	lassopeptide				contig00001 len=1348697 cov=41.2 corr=0 origname=NODE_1_length_1348697_cov_41.190697_pilon sw=shovill-spades/1.1.0 date=20221108
USMM104_contigs	contig00001	2	1309597	1331981	False	lassopeptide				contig00001 len=1348697 cov=41.2 corr=0 origname=NODE_1_length_1348697_cov_41.190697_pilon sw=shovill-spades/1.1.0 date=20221108
USMM104_contigs	contig00006	1	0	15108	True	terpene				contig00006 len=203921 cov=47.2 corr=0 origname=NODE_6_length_203921_cov_47.166587_pilon sw=shovill-spades/1.1.0 date=20221108
USMM104_contigs	contig00007	1	64240	78898	False	NAGGN				contig00007 len=189844 cov=45.3 corr=0 origname=NODE_7_length_189844_cov_45.259718_pilon sw=shovill-spades/1.1.0 date=20221108
VD20_contigs	contig00012	1	85885	100294	True	NI-siderophore				contig00012 len=102941 cov=4.7 corr=89 origname=NODE_12_length_102941_cov_4.701346_pilon sw=shovill-spades/1.1.0 date=20220627
VD20_contigs	contig00031	1	18761	39007	False	hserlactone				contig00031 len=58704 cov=4.8 corr=43 origname=NODE_31_length_58704_cov_4.777717_pilon sw=shovill-spades/1.1.0 date=20220627
VD20_contigs	contig00083	1	0	13153	True	terpene				contig00083 len=13153 cov=3.8 corr=17 origname=NODE_83_length_13153_cov_3.778467_pilon sw=shovill-spades/1.1.0 date=20220627
USHLN180_contigs	contig00001	1	510376	533947	False	terpene				contig00001 len=803670 cov=33.5 corr=0 origname=NODE_1_length_803670_cov_33.468162_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN180_contigs	contig00004	1	229722	284719	False	NRP-metallophore / NRPS				contig00004 len=527393 cov=33.4 corr=0 origname=NODE_4_length_527393_cov_33.380755_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN180_contigs	contig00005	1	39158	65574	False	thiopeptide				contig00005 len=525006 cov=31.6 corr=0 origname=NODE_5_length_525006_cov_31.598571_pilon sw=shovill-spades/1.1.0 date=20220829
HN087_contigs	contig00001	1	594661	609090	False	NI-siderophore				contig00001 len=959184 cov=43.8 corr=0 origname=NODE_1_length_959184_cov_43.795046_pilon sw=shovill-spades/1.1.0 date=20220828
HN087_contigs	contig00003	1	252996	306696	False	NRP-metallophore / NRPS				contig00003 len=428387 cov=44.5 corr=0 origname=NODE_3_length_428387_cov_44.529523_pilon sw=shovill-spades/1.1.0 date=20220828
HN087_contigs	contig00006	1	185913	212217	False	thiopeptide				contig00006 len=269242 cov=44.1 corr=0 origname=NODE_6_length_269242_cov_44.145260_pilon sw=shovill-spades/1.1.0 date=20220828
HN087_contigs	contig00007	1	8871	29510	True	hserlactone				contig00007 len=243426 cov=43.6 corr=0 origname=NODE_7_length_243426_cov_43.637001_pilon sw=shovill-spades/1.1.0 date=20220828
HN087_contigs	contig00009	1	108319	151889	False	arylpolyene				contig00009 len=228591 cov=44.6 corr=0 origname=NODE_9_length_228591_cov_44.589246_pilon sw=shovill-spades/1.1.0 date=20220828
MMO-176_contigs	contig00001	1	39150	64347	False	terpene				contig00001 len=1051328 cov=49.8 corr=0 origname=NODE_1_length_1051328_cov_49.817605_pilon sw=shovill-spades/1.1.0 date=20220813
MMO-176_contigs	contig00001	2	71494	112589	False	T3PKS				contig00001 len=1051328 cov=49.8 corr=0 origname=NODE_1_length_1051328_cov_49.817605_pilon sw=shovill-spades/1.1.0 date=20220813
MMO-176_contigs	contig00006	1	57982	101002	False	lanthipeptide-class-v / NAPAA				contig00006 len=175312 cov=53.0 corr=0 origname=NODE_6_length_175312_cov_53.014994_pilon sw=shovill-spades/1.1.0 date=20220813
MMO-176_contigs	contig00011	1	0	32769	True	NAPAA				contig00011 len=46999 cov=41.4 corr=0 origname=NODE_11_length_46999_cov_41.369391_pilon sw=shovill-spades/1.1.0 date=20220813
USHLN160_contigs	contig00001	1	5435	26050	True	hserlactone				contig00001 len=697172 cov=42.1 corr=0 origname=NODE_1_length_697172_cov_42.145600_pilon sw=shovill-spades/1.1.0 date=20220828
USHLN160_contigs	contig00001	2	524482	546650	False	redox-cofactor				contig00001 len=697172 cov=42.1 corr=0 origname=NODE_1_length_697172_cov_42.145600_pilon sw=shovill-spades/1.1.0 date=20220828
USHLN160_contigs	contig00002	1	213540	274344	False	acyl_amino_acids				contig00002 len=690592 cov=43.0 corr=0 origname=NODE_2_length_690592_cov_43.047849_pilon sw=shovill-spades/1.1.0 date=20220828
USHLN160_contigs	contig00002	2	489387	512961	False	terpene				contig00002 len=690592 cov=43.0 corr=0 origname=NODE_2_length_690592_cov_43.047849_pilon sw=shovill-spades/1.1.0 date=20220828
USHLN160_contigs	contig00003	1	334037	387732	False	NRP-metallophore / NRPS				contig00003 len=668332 cov=46.7 corr=0 origname=NODE_3_length_668332_cov_46.668726_pilon sw=shovill-spades/1.1.0 date=20220828
USHLN160_contigs	contig00005	1	499790	526024	False	thiopeptide				contig00005 len=592313 cov=45.2 corr=0 origname=NODE_5_length_592313_cov_45.150381_pilon sw=shovill-spades/1.1.0 date=20220828
SRR13132390.3	k141_180934	1	64533	90824	False	thiopeptide				k141_180934
SRR13132390.3	k141_180934	2	534512	555334	False	terpene				k141_180934
SRR13132390.3	k141_180934	3	772004	786413	False	NI-siderophore				k141_180934
SRR13132390.3	k141_65337	1	190186	210822	False	hserlactone				k141_65337
USHLN271_contigs	contig00001	1	382917	397346	False	NI-siderophore				contig00001 len=720148 cov=40.3 corr=0 origname=NODE_1_length_720148_cov_40.256216_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN271_contigs	contig00005	1	148895	192486	False	arylpolyene				contig00005 len=253574 cov=44.6 corr=0 origname=NODE_5_length_253574_cov_44.576100_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN271_contigs	contig00007	1	0	37655	True	NRP-metallophore / NRPS				contig00007 len=185646 cov=42.6 corr=0 origname=NODE_7_length_185646_cov_42.573067_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN271_contigs	contig00009	1	30697	56999	False	thiopeptide				contig00009 len=178022 cov=39.2 corr=0 origname=NODE_9_length_178022_cov_39.194884_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN271_contigs	contig00015	1	96531	118697	False	redox-cofactor				contig00015 len=129621 cov=38.9 corr=0 origname=NODE_15_length_129621_cov_38.862999_pilon sw=shovill-spades/1.1.0 date=20221107
MMO-1_contigs	contig00001	1	298134	346502	False	NRP-metallophore / NRPS				contig00001 len=631971 cov=36.7 corr=0 origname=NODE_1_length_631971_cov_36.742690_pilon sw=shovill-spades/1.1.0 date=20220813
MMO-1_contigs	contig00010	1	53609	97212	False	arylpolyene				contig00010 len=170734 cov=54.2 corr=0 origname=NODE_10_length_170734_cov_54.167926_pilon sw=shovill-spades/1.1.0 date=20220813
HN157_contigs	contig00001	1	718974	769353	True	NI-siderophore / NRPS / NRP-metallophore				contig00001 len=769353 cov=27.5 corr=0 origname=NODE_1_length_769353_cov_27.498525_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00002	1	202486	245045	False	ladderane				contig00002 len=638996 cov=22.0 corr=0 origname=NODE_2_length_638996_cov_21.990606_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00002	2	484137	532125	False	NRPS				contig00002 len=638996 cov=22.0 corr=0 origname=NODE_2_length_638996_cov_21.990606_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00003	1	159886	219251	False	NRPS				contig00003 len=556326 cov=31.7 corr=0 origname=NODE_3_length_556326_cov_31.658085_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00004	1	471070	497536	False	thiopeptide				contig00004 len=538788 cov=23.3 corr=0 origname=NODE_4_length_538788_cov_23.330736_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00005	1	230665	286797	False	NRP-metallophore / NRPS				contig00005 len=501645 cov=27.0 corr=0 origname=NODE_5_length_501645_cov_26.999023_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00006	1	113738	139440	False	betalactone				contig00006 len=369436 cov=31.6 corr=0 origname=NODE_6_length_369436_cov_31.594661_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00006	2	291128	311773	False	hserlactone				contig00006 len=369436 cov=31.6 corr=0 origname=NODE_6_length_369436_cov_31.594661_pilon sw=shovill-spades/1.1.0 date=20220828
HN157_contigs	contig00011	1	183772	209794	True	arylpolyene				contig00011 len=209794 cov=24.7 corr=0 origname=NODE_11_length_209794_cov_24.736354_pilon sw=shovill-spades/1.1.0 date=20220828
HN079_contigs	contig00001	1	45770	71475	False	betalactone				contig00001 len=378099 cov=36.6 corr=0 origname=NODE_1_length_378099_cov_36.573627_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00004	1	135722	189567	False	NRP-metallophore / NRPS				contig00004 len=301977 cov=36.3 corr=0 origname=NODE_4_length_301977_cov_36.349844_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00006	1	53512	74166	False	hserlactone				contig00006 len=231506 cov=35.7 corr=0 origname=NODE_6_length_231506_cov_35.732795_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00009	1	40785	61490	False	hserlactone				contig00009 len=197343 cov=39.3 corr=0 origname=NODE_9_length_197343_cov_39.304920_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00010	1	65510	109107	False	arylpolyene				contig00010 len=190068 cov=37.5 corr=0 origname=NODE_10_length_190068_cov_37.515927_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00011	1	11371	37950	False	thiopeptide				contig00011 len=183072 cov=34.1 corr=0 origname=NODE_11_length_183072_cov_34.069425_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00019	1	52227	72932	False	hserlactone				contig00019 len=122153 cov=47.9 corr=0 origname=NODE_19_length_122153_cov_47.888350_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00031	1	0	38976	True	NRPS				contig00031 len=58585 cov=32.1 corr=0 origname=NODE_31_length_58585_cov_32.086363_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00032	1	0	44208	True	NRPS				contig00032 len=57833 cov=33.7 corr=0 origname=NODE_32_length_57833_cov_33.696164_pilon sw=shovill-spades/1.1.0 date=20220625
HN079_contigs	contig00038	1	0	46891	True	NRPS				contig00038 len=46891 cov=40.2 corr=0 origname=NODE_38_length_46891_cov_40.217294_pilon sw=shovill-spades/1.1.0 date=20220625
MMO-120_contigs	contig00004	1	0	44628	True	NRP-metallophore / NRPS				contig00004 len=389327 cov=37.8 corr=0 origname=NODE_4_length_389327_cov_37.817569_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-120_contigs	contig00008	1	210381	231020	False	hserlactone				contig00008 len=244946 cov=37.9 corr=0 origname=NODE_8_length_244946_cov_37.865138_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-120_contigs	contig00010	1	121124	147427	False	thiopeptide				contig00010 len=230293 cov=38.0 corr=0 origname=NODE_10_length_230293_cov_38.019754_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-120_contigs	contig00011	1	76992	120586	False	arylpolyene				contig00011 len=228147 cov=37.3 corr=0 origname=NODE_11_length_228147_cov_37.316380_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-120_contigs	contig00012	1	121591	136020	False	NI-siderophore				contig00012 len=220733 cov=36.9 corr=0 origname=NODE_12_length_220733_cov_36.895387_pilon sw=shovill-spades/1.1.0 date=20220812
HN007_contigs	contig00001	1	532035	552674	False	hserlactone				contig00001 len=763055 cov=31.6 corr=0 origname=NODE_1_length_763055_cov_31.602188_pilon sw=shovill-spades/1.1.0 date=20220624
HN007_contigs	contig00004	1	0	44628	True	NRP-metallophore / NRPS				contig00004 len=389332 cov=39.3 corr=0 origname=NODE_4_length_389332_cov_39.310268_pilon sw=shovill-spades/1.1.0 date=20220624
HN007_contigs	contig00009	1	121124	147427	False	thiopeptide				contig00009 len=230290 cov=35.0 corr=0 origname=NODE_9_length_230290_cov_35.026141_pilon sw=shovill-spades/1.1.0 date=20220624
HN007_contigs	contig00010	1	76977	120571	False	arylpolyene				contig00010 len=228132 cov=44.4 corr=0 origname=NODE_10_length_228132_cov_44.365089_pilon sw=shovill-spades/1.1.0 date=20220624
HN007_contigs	contig00011	1	121591	136020	False	NI-siderophore				contig00011 len=220733 cov=34.2 corr=0 origname=NODE_11_length_220733_cov_34.171066_pilon sw=shovill-spades/1.1.0 date=20220624
USHLN272_contigs	contig00001	1	21737	65726	False	T3PKS / betalactone				contig00001 len=2768685 cov=45.8 corr=0 origname=NODE_1_length_2768685_cov_45.788494_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN272_contigs	contig00001	2	530887	572048	False	T3PKS				contig00001 len=2768685 cov=45.8 corr=0 origname=NODE_1_length_2768685_cov_45.788494_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN272_contigs	contig00002	1	234767	255670	False	terpene				contig00002 len=335657 cov=41.9 corr=0 origname=NODE_2_length_335657_cov_41.948764_pilon sw=shovill-spades/1.1.0 date=20221107
MMO-44_contigs	contig00001	1	271750	325892	False	NRP-metallophore / NRPS				contig00001 len=772578 cov=36.9 corr=0 origname=NODE_1_length_772578_cov_36.946657_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-44_contigs	contig00007	1	41079	84676	False	arylpolyene				contig00007 len=239576 cov=44.0 corr=0 origname=NODE_7_length_239576_cov_44.038770_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-44_contigs	contig00014	1	75258	95882	False	hserlactone				contig00014 len=125555 cov=49.3 corr=0 origname=NODE_14_length_125555_cov_49.329781_pilon sw=shovill-spades/1.1.0 date=20220826
HN123_contigs	contig00001	1	776390	791463	False	NI-siderophore				contig00001 len=1196043 cov=34.2 corr=0 origname=NODE_1_length_1196043_cov_34.231338_pilon sw=shovill-spades/1.1.0 date=20220625
HN123_contigs	contig00002	1	463128	492742	True	arylpolyene				contig00002 len=492742 cov=34.3 corr=0 origname=NODE_2_length_492742_cov_34.298887_pilon sw=shovill-spades/1.1.0 date=20220625
HN123_contigs	contig00006	1	19116	53115	False	NAPAA				contig00006 len=215707 cov=40.9 corr=0 origname=NODE_6_length_215707_cov_40.904084_pilon sw=shovill-spades/1.1.0 date=20220625
HN132_contigs	contig00001	1	313586	328659	False	NI-siderophore				contig00001 len=500870 cov=43.1 corr=0 origname=NODE_1_length_500870_cov_43.078213_pilon sw=shovill-spades/1.1.0 date=20220828
HN132_contigs	contig00003	1	215761	256991	False	arylpolyene				contig00003 len=466804 cov=45.2 corr=0 origname=NODE_3_length_466804_cov_45.216611_pilon sw=shovill-spades/1.1.0 date=20220828
HN132_contigs	contig00006	1	125954	169552	False	arylpolyene				contig00006 len=206182 cov=46.2 corr=0 origname=NODE_6_length_206182_cov_46.191157_pilon sw=shovill-spades/1.1.0 date=20220828
HN132_contigs	contig00008	1	57088	91087	False	NAPAA				contig00008 len=144062 cov=45.7 corr=0 origname=NODE_8_length_144062_cov_45.693917_pilon sw=shovill-spades/1.1.0 date=20220828
MMO-26_contigs	contig00002	1	88588	99002	False	ectoine				contig00002 len=313542 cov=41.2 corr=0 origname=NODE_2_length_313542_cov_41.162814_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-26_contigs	contig00005	1	116798	137695	False	terpene				contig00005 len=155246 cov=42.0 corr=0 origname=NODE_5_length_155246_cov_42.047062_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-26_contigs	contig00011	1	0	22586	True	betalactone				contig00011 len=102367 cov=32.0 corr=0 origname=NODE_11_length_102367_cov_31.999110_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-26_contigs	contig00012	1	51615	63442	True	NI-siderophore				contig00012 len=75452 cov=35.5 corr=1 origname=NODE_12_length_75452_cov_35.479805_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-26_contigs	contig00013	1	24972	58980	False	NAPAA				contig00013 len=60706 cov=32.7 corr=0 origname=NODE_13_length_60706_cov_32.673537_pilon sw=shovill-spades/1.1.0 date=20220826
CR42_contigs	contig00002	1	72348	94449	False	opine-like-metallophore				contig00002 len=147278 cov=6.8 corr=0 origname=NODE_2_length_147278_cov_6.774126_pilon sw=shovill-spades/1.1.0 date=20220624
CR42_contigs	contig00002	2	103872	147278	True	NRPS				contig00002 len=147278 cov=6.8 corr=0 origname=NODE_2_length_147278_cov_6.774126_pilon sw=shovill-spades/1.1.0 date=20220624
CR42_contigs	contig00010	1	45507	60500	True	NI-siderophore				contig00010 len=70669 cov=5.9 corr=0 origname=NODE_10_length_70669_cov_5.945696_pilon sw=shovill-spades/1.1.0 date=20220624
CR42_contigs	contig00027	1	2570	23280	True	cyclic-lactone-autoinducer				contig00027 len=41923 cov=6.0 corr=0 origname=NODE_27_length_41923_cov_5.955495_pilon sw=shovill-spades/1.1.0 date=20220624
CR42_contigs	contig00029	1	0	34558	True	T3PKS				contig00029 len=36389 cov=6.4 corr=1 origname=NODE_29_length_36389_cov_6.431605_pilon sw=shovill-spades/1.1.0 date=20220624
MMO-24_contigs	contig00001	1	45770	71475	False	betalactone				contig00001 len=378099 cov=40.0 corr=0 origname=NODE_1_length_378099_cov_40.011820_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00002	1	0	47902	True	NRPS				contig00002 len=362894 cov=44.0 corr=0 origname=NODE_2_length_362894_cov_44.032664_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00006	1	157340	177994	False	hserlactone				contig00006 len=230429 cov=41.2 corr=0 origname=NODE_6_length_230429_cov_41.201817_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00008	1	135853	156558	False	hserlactone				contig00008 len=197343 cov=48.4 corr=0 origname=NODE_8_length_197343_cov_48.351175_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00009	1	80961	124558	False	arylpolyene				contig00009 len=190068 cov=46.4 corr=0 origname=NODE_9_length_190068_cov_46.413451_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00010	1	112410	164787	True	NRP-metallophore / NRPS				contig00010 len=164787 cov=37.3 corr=0 origname=NODE_10_length_164787_cov_37.307282_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00018	1	37944	58649	False	hserlactone				contig00018 len=122153 cov=20.6 corr=0 origname=NODE_18_length_122153_cov_20.581808_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00022	1	11371	37950	False	thiopeptide				contig00022 len=116054 cov=40.9 corr=0 origname=NODE_22_length_116054_cov_40.857758_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00032	1	19609	58585	True	NRPS				contig00032 len=58585 cov=31.5 corr=0 origname=NODE_32_length_58585_cov_31.531433_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-24_contigs	contig00035	1	13625	57833	True	NRPS				contig00035 len=57833 cov=31.8 corr=0 origname=NODE_35_length_57833_cov_31.811857_pilon sw=shovill-spades/1.1.0 date=20220826
VD27_contigs	contig00006	1	85897	100306	False	NI-siderophore				contig00006 len=282043 cov=7.9 corr=0 origname=NODE_6_length_282043_cov_7.938630_pilon sw=shovill-spades/1.1.0 date=20220627
VD27_contigs	contig00009	1	64099	90390	False	thiopeptide				contig00009 len=216857 cov=8.4 corr=0 origname=NODE_9_length_216857_cov_8.359854_pilon sw=shovill-spades/1.1.0 date=20220627
VD27_contigs	contig00024	1	0	20644	True	terpene				contig00024 len=56507 cov=7.8 corr=0 origname=NODE_24_length_56507_cov_7.804520_pilon sw=shovill-spades/1.1.0 date=20220627
VD27_contigs	contig00037	1	0	10502	True	hserlactone				contig00037 len=10502 cov=8.6 corr=0 origname=NODE_37_length_10502_cov_8.574820_pilon sw=shovill-spades/1.1.0 date=20220627
HN151_contigs	contig00001	1	719089	769468	True	NI-siderophore / NRPS / NRP-metallophore				contig00001 len=769468 cov=23.7 corr=0 origname=NODE_1_length_769468_cov_23.723895_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00002	1	335878	395243	False	NRPS				contig00002 len=555129 cov=27.1 corr=0 origname=NODE_2_length_555129_cov_27.105042_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00003	1	41252	67718	False	thiopeptide				contig00003 len=538788 cov=20.3 corr=0 origname=NODE_3_length_538788_cov_20.256553_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00004	1	230665	286797	False	NRP-metallophore / NRPS				contig00004 len=501645 cov=23.6 corr=0 origname=NODE_4_length_501645_cov_23.587541_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00005	1	195122	237681	False	ladderane				contig00005 len=476180 cov=18.8 corr=0 origname=NODE_5_length_476180_cov_18.789976_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00006	1	169194	194896	False	betalactone				contig00006 len=424892 cov=27.1 corr=0 origname=NODE_6_length_424892_cov_27.103726_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00006	2	346584	367229	False	hserlactone				contig00006 len=424892 cov=27.1 corr=0 origname=NODE_6_length_424892_cov_27.103726_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00010	1	0	26022	True	arylpolyene				contig00010 len=209617 cov=21.9 corr=0 origname=NODE_10_length_209617_cov_21.860572_pilon sw=shovill-spades/1.1.0 date=20220828
HN151_contigs	contig00011	1	105422	153410	False	NRPS				contig00011 len=197348 cov=19.6 corr=0 origname=NODE_11_length_197348_cov_19.607538_pilon sw=shovill-spades/1.1.0 date=20220828
AS230_contigs	contig00001	1	344095	366261	False	redox-cofactor				contig00001 len=1193496 cov=31.9 corr=0 origname=NODE_1_length_1193496_cov_31.924810_pilon sw=shovill-spades/1.1.0 date=20220828
AS230_contigs	contig00003	1	151772	207864	False	NRP-metallophore / NRPS				contig00003 len=712980 cov=35.8 corr=0 origname=NODE_3_length_712980_cov_35.849850_pilon sw=shovill-spades/1.1.0 date=20220828
AS230_contigs	contig00003	2	485021	511286	False	thiopeptide				contig00003 len=712980 cov=35.8 corr=0 origname=NODE_3_length_712980_cov_35.849850_pilon sw=shovill-spades/1.1.0 date=20220828
AS230_contigs	contig00004	1	122480	166077	False	arylpolyene				contig00004 len=485718 cov=41.5 corr=0 origname=NODE_4_length_485718_cov_41.468702_pilon sw=shovill-spades/1.1.0 date=20220828
