#BGC Name	Family Number
USHLN259_contigs.fa_antismash_contig00005.region001	4403
USHLN267_contigs.fa_antismash_contig00006.region001	4403
USHLN260_contigs.fa_antismash_contig00008.region001	4412
USHLN281_contigs.fa_antismash_contig00002.region002	4412
USHLN33_contigs.fa_antismash_contig00004.region001	4412
USMM128_contigs.fa_antismash_contig00006.region001	4412
USMM130_contigs.fa_antismash_contig00003.region001	4412
USHLN268_contigs.fa_antismash_contig00004.region001	4449
USHLN278_contigs.fa_antismash_contig00003.region001	4449
USHLN273_contigs.fa_antismash_contig00001.region001	4464
USHLN279_contigs.fa_antismash_contig00008.region001	4478
USHLN280_contigs.fa_antismash_contig00008.region001	4478
AS011_contigs.fa_antismash_contig00001.region003	4527
HN037_contigs.fa_antismash_contig00002.region001	4527
USHLN288_contigs.fa_antismash_contig00001.region001	4527
USHLN290_contigs.fa_antismash_contig00001.region003	4527
USHLN292_contigs.fa_antismash_contig00001.region003	4527
USHLN295_contigs.fa_antismash_contig00003.region001	4527
USHLN256_contigs.fa_antismash_contig00002.region003	4545
USHLN32_contigs.fa_antismash_contig00002.region001	4545
BGC0000410	4573
USMM045_contigs.fa_antismash_contig00001.region001	4573
USMM046_contigs.fa_antismash_contig00001.region004	4573
USMM047_contigs.fa_antismash_contig00001.region004	4573
USMM048_contigs.fa_antismash_contig00001.region001	4573
USMM045_contigs.fa_antismash_contig00001.region002	4574
USMM046_contigs.fa_antismash_contig00001.region003	4574
USMM047_contigs.fa_antismash_contig00001.region003	4574
USMM048_contigs.fa_antismash_contig00001.region002	4574
USMM045_contigs.fa_antismash_contig00030.region001	4603
USMM046_contigs.fa_antismash_contig00031.region001	4603
USMM047_contigs.fa_antismash_contig00006.region001	4603
USMM048_contigs.fa_antismash_contig00030.region001	4603
USMM045_contigs.fa_antismash_contig00001.region004	4607
USMM046_contigs.fa_antismash_contig00001.region001	4607
USMM047_contigs.fa_antismash_contig00001.region001	4607
USMM048_contigs.fa_antismash_contig00001.region004	4607
USMM045_contigs.fa_antismash_contig00052.region001	4623
USMM046_contigs.fa_antismash_contig00052.region001	4623
USMM047_contigs.fa_antismash_contig00049.region001	4623
USMM048_contigs.fa_antismash_contig00053.region001	4623
USMM045_contigs.fa_antismash_contig00017.region002	4636
USMM046_contigs.fa_antismash_contig00019.region002	4636
USMM047_contigs.fa_antismash_contig00018.region001	4636
USMM048_contigs.fa_antismash_contig00018.region002	4636
USMM045_contigs.fa_antismash_contig00042.region001	4639
USMM046_contigs.fa_antismash_contig00045.region001	4639
USMM047_contigs.fa_antismash_contig00041.region001	4639
USMM048_contigs.fa_antismash_contig00044.region001	4639
USMM066_contigs.fa_antismash_contig00004.region001	4714
USMM068_contigs.fa_antismash_contig00004.region001	4714
USMM074_contigs.fa_antismash_contig00007.region001	4734
USMM075_contigs.fa_antismash_contig00009.region001	4734
USMM078_contigs.fa_antismash_contig00011.region001	4741
USMM079_contigs.fa_antismash_contig00011.region001	4741
USMM078_contigs.fa_antismash_contig00017.region001	4752
USMM079_contigs.fa_antismash_contig00017.region001	4752
USMM082_contigs.fa_antismash_contig00020.region001	4783
USMM083_contigs.fa_antismash_contig00019.region001	4783
AS083_contigs.fa_antismash_contig00001.region001	4797
AS093_contigs.fa_antismash_contig00002.region001	4797
AS170_contigs.fa_antismash_contig00002.region003	4797
AS214_contigs.fa_antismash_contig00001.region005	4797
AS222_contigs.fa_antismash_contig00001.region002	4797
HN039_contigs.fa_antismash_contig00001.region005	4797
HN117_contigs.fa_antismash_contig00005.region001	4797
HN118_contigs.fa_antismash_contig00006.region001	4797
HN119_contigs.fa_antismash_contig00007.region001	4797
MMO-102_contigs.fa_antismash_contig00003.region003	4797
USHLN04_contigs.fa_antismash_contig00006.region001	4797
USHLN08_contigs.fa_antismash_contig00003.region001	4797
USMM084_contigs.fa_antismash_contig00003.region002	4797
USMM085_contigs.fa_antismash_contig00003.region002	4797
USMM086_contigs.fa_antismash_contig00023.region001	4816
USMM087_contigs.fa_antismash_contig00024.region001	4816
USMM074_contigs.fa_antismash_contig00012.region002	4862
USMM075_contigs.fa_antismash_contig00013.region002	4862
USMM091_contigs.fa_antismash_contig00001.region001	4862
USMM093_contigs.fa_antismash_contig00002.region001	4862
USHLN030_contigs.fa_antismash_contig00001.region003	4884
USHLN196_contigs.fa_antismash_contig00004.region002	4884
USMM099_contigs.fa_antismash_contig00001.region001	4884
USMM108_contigs.fa_antismash_contig00001.region002	4884
USMM125_contigs.fa_antismash_contig00002.region001	4950
USHLN260_contigs.fa_antismash_contig00010.region001	4958
USHLN281_contigs.fa_antismash_contig00001.region001	4958
USHLN33_contigs.fa_antismash_contig00006.region001	4958
USMM128_contigs.fa_antismash_contig00008.region001	4958
USMM130_contigs.fa_antismash_contig00001.region001	4958
USHLN260_contigs.fa_antismash_contig00009.region001	4959
USHLN281_contigs.fa_antismash_contig00001.region002	4959
USHLN33_contigs.fa_antismash_contig00019.region001	4959
USMM128_contigs.fa_antismash_contig00007.region001	4959
USMM130_contigs.fa_antismash_contig00001.region002	4959
USHLN261_contigs.fa_antismash_contig00010.region001	4974
USHLN294_contigs.fa_antismash_contig00003.region001	4974
USMM133_contigs.fa_antismash_contig00003.region001	4974
USMM134_contigs.fa_antismash_contig00003.region001	4974
USMM236_contigs.fa_antismash_contig00001.region002	4993
USMM236_contigs.fa_antismash_contig00003.region001	5000
USMM236_contigs.fa_antismash_contig00003.region002	5001
USMM236_contigs.fa_antismash_contig00003.region003	5002
USMM236_contigs.fa_antismash_contig00006.region001	5003
USMM241_contigs.fa_antismash_contig00003.region001	5012
USMM241_contigs.fa_antismash_contig00003.region002	5013
USMM241_contigs.fa_antismash_contig00005.region001	5014
USMM241_contigs.fa_antismash_contig00005.region002	5015
USMM241_contigs.fa_antismash_contig00011.region001	5018
USMM241_contigs.fa_antismash_contig00014.region001	5021
USMM241_contigs.fa_antismash_contig00014.region002	5022
USMM241_contigs.fa_antismash_contig00017.region001	5024
USMM241_contigs.fa_antismash_contig00028.region001	5026
USMM241_contigs.fa_antismash_contig00053.region001	5027
VD11_contigs.fa_antismash_contig00102.region001	5030
USHLN261_contigs.fa_antismash_contig00006.region001	5048
USHLN294_contigs.fa_antismash_contig00002.region001	5048
USMM133_contigs.fa_antismash_contig00001.region001	5048
USMM134_contigs.fa_antismash_contig00001.region001	5048
VD15_contigs.fa_antismash_contig00019.region001	5048
VD18_contigs.fa_antismash_contig00115.region001	5048
VD15_contigs.fa_antismash_contig00024.region001	5049
VD15_contigs.fa_antismash_contig00162.region001	5053
VD15_contigs.fa_antismash_contig00167.region001	5054
VD15_contigs.fa_antismash_contig00189.region001	5055
VD15_contigs.fa_antismash_contig00201.region001	5056
VD18_contigs.fa_antismash_contig00079.region001	5059
VD18_contigs.fa_antismash_contig00162.region001	5061
VD18_contigs.fa_antismash_contig00179.region001	5062
VD18_contigs.fa_antismash_contig00185.region001	5063
VD18_contigs.fa_antismash_contig00248.region001	5065
VD33_contigs.fa_antismash_contig00053.region001	5147
VD34_contigs.fa_antismash_contig00001.region001	5148
VD34_contigs.fa_antismash_contig00003.region002	5151
VD34_contigs.fa_antismash_contig00010.region001	5156
VD34_contigs.fa_antismash_contig00016.region001	5161
VD34_contigs.fa_antismash_contig00021.region001	5163
VD34_contigs.fa_antismash_contig00024.region001	5165
BGC0002565	5166
VD34_contigs.fa_antismash_contig00024.region002	5166
VD34_contigs.fa_antismash_contig00026.region001	5167
VD34_contigs.fa_antismash_contig00030.region001	5168
VD34_contigs.fa_antismash_contig00044.region001	5170
VD34_contigs.fa_antismash_contig00047.region001	5172
VD34_contigs.fa_antismash_contig00049.region001	5173
VD34_contigs.fa_antismash_contig00061.region001	5176
VD7_contigs.fa_antismash_contig00002.region001	5186
