#BGC Name	Clan Number	Family Number
VD1_contigs.fa_antismash_contig00001.region002	3101	3638
MMO-125_contigs.fa_antismash_contig00001.region002	3101	3639
MMO-161_contigs.fa_antismash_contig00001.region002	3101	3639
MMO-66_contigs.fa_antismash_contig00001.region002	3101	3639
MMO-75_contigs.fa_antismash_contig00001.region001	3101	3639
VD1_contigs.fa_antismash_contig00001.region001	3101	3639
MMO-136_contigs.fa_antismash_contig00001.region001	3101	3647
MMO-141_contigs.fa_antismash_contig00007.region001	3101	3647
MMO-154_contigs.fa_antismash_contig00001.region001	3101	3647
MMO-26_contigs.fa_antismash_contig00012.region001	3101	3647
MMO-27_contigs.fa_antismash_contig00004.region001	3101	3647
MMO-29_contigs.fa_antismash_contig00001.region001	3101	3647
MMO-67_contigs.fa_antismash_contig00017.region001	3101	3647
USHLN229_contigs.fa_antismash_contig00015.region001	3101	3647
USHLN232_contigs.fa_antismash_contig00004.region001	3101	3647
MMO-127_contigs.fa_antismash_contig00011.region001	3101	3665
MMO-55_contigs.fa_antismash_contig00012.region001	3101	3665
MMO-72_contigs.fa_antismash_contig00012.region001	3101	3665
USHLN227_contigs.fa_antismash_contig00004.region001	3101	3665
VD8_contigs.fa_antismash_contig00012.region001	3101	3665
VD8_contigs.fa_antismash_contig00142.region001	3101	3665
VD8_contigs.fa_antismash_contig00256.region001	3101	3665
MMO-56_contigs.fa_antismash_contig00001.region001	3101	3678
MMO-70_contigs.fa_antismash_contig00002.region001	3101	3678
MMO-79_contigs.fa_antismash_contig00017.region001	3101	3678
MMO-54_contigs.fa_antismash_contig00004.region001	3101	3679
MMO-68_contigs.fa_antismash_contig00004.region001	3101	3679
MMO-80_contigs.fa_antismash_contig00003.region001	3101	3679
MMO-87_contigs.fa_antismash_contig00004.region002	3101	3679
MMO-93_contigs.fa_antismash_contig00004.region002	3101	3679
MMO-81_contigs.fa_antismash_contig00002.region001	3101	3684
MMO-81_contigs.fa_antismash_contig00004.region001	3101	3687
MMO-142_contigs.fa_antismash_contig00025.region001	3101	3711
MMO-146_contigs.fa_antismash_contig00024.region001	3101	3711
MMO-54_contigs.fa_antismash_contig00001.region001	3101	3711
MMO-68_contigs.fa_antismash_contig00001.region003	3101	3711
MMO-80_contigs.fa_antismash_contig00005.region001	3101	3711
MMO-87_contigs.fa_antismash_contig00001.region003	3101	3711
MMO-93_contigs.fa_antismash_contig00001.region003	3101	3711
MMO-8_contigs.fa_antismash_contig00001.region002	3101	3725
MMO-8_contigs.fa_antismash_contig00002.region005	3101	3732
CR11_contigs.fa_antismash_contig00002.region001	3101	3762
MMO-99_contigs.fa_antismash_contig00012.region001	3101	3762
USMM114_contigs.fa_antismash_contig00007.region001	3101	3762
USMM116_contigs.fa_antismash_contig00007.region001	3101	3762
S242_contigs.fa_antismash_contig00014.region001	3101	3767
SRR13132392.6.fa_antismash_k141_134248.region002	3101	3818
SRR14196804.3.fa_antismash_k141_9357.region001	3101	3831
SRR14196806.2.fa_antismash_k141_37950.region001	3101	3834
ERR3376858.2.fa_antismash_k141_53431.region001	3101	3839
ERR3376861.4.fa_antismash_k141_29611.region001	3101	3839
MMO-105_contigs.fa_antismash_contig00003.region001	3101	3839
MMO-16_contigs.fa_antismash_contig00003.region001	3101	3839
MMO-21_contigs.fa_antismash_contig00003.region001	3101	3839
SRR12517348.2.fa_antismash_k141_3992.region001	3101	3839
SRR12517350.3.fa_antismash_k141_5794.region001	3101	3839
SRR12517354.1.fa_antismash_k141_3029.region001	3101	3839
SRR13132388.2.fa_antismash_k141_244186.region001	3101	3839
SRR13132389.4.fa_antismash_k141_450757.region001	3101	3839
SRR13132390.2.fa_antismash_k141_307797.region001	3101	3839
SRR13132392.5.fa_antismash_k141_159880.region001	3101	3839
SRR13132393.1.fa_antismash_k141_87778.region001	3101	3839
SRR14196804.1.fa_antismash_k141_6323.region001	3101	3839
SRR14196806.3.fa_antismash_k141_69354.region001	3101	3839
SRR14196807.2.fa_antismash_k141_48389.region001	3101	3839
SRR14196810.2.fa_antismash_k141_150692.region001	3101	3839
USMM094_contigs.fa_antismash_contig00004.region001	3101	3839
USMM095_contigs.fa_antismash_contig00004.region001	3101	3839
USMM096_contigs.fa_antismash_contig00003.region001	3101	3839
USMM097_contigs.fa_antismash_contig00004.region001	3101	3839
SRR18172542.4.fa_antismash_k141_430675.region001	3101	3857
SRR18172542.4.fa_antismash_k141_815632.region001	3101	3860
USHLN009_contigs.fa_antismash_contig00001.region002	3101	3867
USHLN010_contigs.fa_antismash_contig00003.region001	3101	3880
USHLN010_contigs.fa_antismash_contig00004.region001	3101	3882
USHLN010_contigs.fa_antismash_contig00006.region001	3101	3884
USHLN014_contigs.fa_antismash_contig00003.region002	3101	3886
USHLN015_contigs.fa_antismash_contig00002.region001	3101	3887
USHLN015_contigs.fa_antismash_contig00007.region001	3101	3889
USHLN015_contigs.fa_antismash_contig00008.region001	3101	3890
USHLN015_contigs.fa_antismash_contig00024.region001	3101	3899
USHLN018_contigs.fa_antismash_contig00001.region001	3101	3901
USMM082_contigs.fa_antismash_contig00002.region001	3101	3901
USMM083_contigs.fa_antismash_contig00002.region001	3101	3901
USHLN022_contigs.fa_antismash_contig00010.region002	3101	3923
USHLN023_contigs.fa_antismash_contig00004.region001	3101	3927
USHLN028_contigs.fa_antismash_contig00001.region003	3101	3938
USHLN029_contigs.fa_antismash_contig00002.region001	3101	3938
USHLN028_contigs.fa_antismash_contig00001.region005	3101	3942
USHLN029_contigs.fa_antismash_contig00008.region001	3101	3942
USHLN030_contigs.fa_antismash_contig00005.region002	3101	3951
USMM099_contigs.fa_antismash_contig00004.region003	3101	3951
USMM108_contigs.fa_antismash_contig00003.region003	3101	3951
USHLN06_contigs.fa_antismash_contig00001.region002	3101	3966
AS209_contigs.fa_antismash_contig00019.region001	3101	3967
AS230_contigs.fa_antismash_contig00003.region001	3101	3967
AS235_contigs.fa_antismash_contig00014.region001	3101	3967
HN162_contigs.fa_antismash_contig00001.region001	3101	3967
USHLN06_contigs.fa_antismash_contig00004.region001	3101	3967
USHLN157_contigs.fa_antismash_contig00012.region001	3101	3967
USHLN262_contigs.fa_antismash_contig00002.region001	3101	3967
USHLN139_contigs.fa_antismash_contig00001.region002	3101	3981
USHLN143_contigs.fa_antismash_contig00021.region001	3101	3987
USHLN143_contigs.fa_antismash_contig00027.region001	3101	3988
USHLN149_contigs.fa_antismash_contig00005.region002	3101	3999
USHLN149_contigs.fa_antismash_contig00006.region002	3101	4001
USHLN150_contigs.fa_antismash_contig00001.region001	3101	4003
USHLN150_contigs.fa_antismash_contig00001.region002	3101	4004
USHLN150_contigs.fa_antismash_contig00001.region003	3101	4005
USHLN152_contigs.fa_antismash_contig00010.region001	3101	4030
USHLN193_contigs.fa_antismash_contig00007.region001	3101	4030
USMM086_contigs.fa_antismash_contig00015.region001	3101	4030
USMM087_contigs.fa_antismash_contig00016.region001	3101	4030
USMM088_contigs.fa_antismash_contig00011.region001	3101	4030
USHLN153_contigs.fa_antismash_contig00003.region002	3101	4041
USHLN155_contigs.fa_antismash_contig00005.region001	3101	4050
USHLN155_contigs.fa_antismash_contig00008.region001	3101	4051
AS085_contigs.fa_antismash_contig00001.region002	3101	4090
AS129_contigs.fa_antismash_contig00001.region002	3101	4090
AS139_contigs.fa_antismash_contig00005.region003	3101	4090
AS142_contigs.fa_antismash_contig00001.region003	3101	4090
HN003_contigs.fa_antismash_contig00003.region002	3101	4090
HN019_contigs.fa_antismash_contig00001.region002	3101	4090
HN022_contigs.fa_antismash_contig00001.region002	3101	4090
SRR16695303_bins3.2.fa_antismash_k119_26240.region001	3101	4090
SRR16695303_bins3.2.fa_antismash_k119_71544.region001	3101	4090
USHLN148_contigs.fa_antismash_contig00002.region001	3101	4090
USHLN165_contigs.fa_antismash_contig00001.region002	3101	4090
USMM080_contigs.fa_antismash_contig00001.region002	3101	4090
USMM081_contigs.fa_antismash_contig00001.region002	3101	4090
USMM101_contigs.fa_antismash_contig00002.region002	3101	4090
VD24_contigs.fa_antismash_contig00043.region001	3101	4090
VD33_contigs.fa_antismash_contig00005.region001	3101	4090
USHLN165_contigs.fa_antismash_contig00005.region002	3101	4093
USHLN157_contigs.fa_antismash_contig00010.region001	3101	4116
USHLN16_contigs.fa_antismash_contig00001.region001	3101	4116
USHLN186_contigs.fa_antismash_contig00004.region001	3101	4179
USHLN188_contigs.fa_antismash_contig00002.region003	3101	4193
USHLN190_contigs.fa_antismash_contig00001.region001	3101	4193
USHLN188_contigs.fa_antismash_contig00001.region003	3101	4196
USHLN190_contigs.fa_antismash_contig00002.region001	3101	4196
AS216_contigs.fa_antismash_contig00001.region001	3101	4207
USHLN178_contigs.fa_antismash_contig00003.region001	3101	4207
USHLN180_contigs.fa_antismash_contig00004.region001	3101	4207
USHLN191_contigs.fa_antismash_contig00004.region001	3101	4207
USHLN196_contigs.fa_antismash_contig00002.region001	3101	4244
USHLN196_contigs.fa_antismash_contig00007.region001	3101	4252
USHLN030_contigs.fa_antismash_contig00006.region001	3101	4256
USHLN196_contigs.fa_antismash_contig00011.region001	3101	4256
USMM099_contigs.fa_antismash_contig00005.region001	3101	4256
USMM108_contigs.fa_antismash_contig00006.region001	3101	4256
USHLN197_contigs.fa_antismash_contig00001.region002	3101	4258
USHLN211_contigs.fa_antismash_contig00001.region002	3101	4258
USHLN197_contigs.fa_antismash_contig00001.region003	3101	4259
USHLN211_contigs.fa_antismash_contig00018.region001	3101	4259
USHLN197_contigs.fa_antismash_contig00004.region001	3101	4265
USHLN158_contigs.fa_antismash_contig00007.region001	3101	4285
USHLN159_contigs.fa_antismash_contig00002.region002	3101	4285
USHLN160_contigs.fa_antismash_contig00002.region001	3101	4285
USHLN162_contigs.fa_antismash_contig00003.region002	3101	4285
USHLN164_contigs.fa_antismash_contig00002.region001	3101	4285
USHLN199_contigs.fa_antismash_contig00002.region002	3101	4285
USHLN200_contigs.fa_antismash_contig00002.region002	3101	4285
USHLN208_contigs.fa_antismash_contig00003.region001	3101	4294
USHLN197_contigs.fa_antismash_contig00002.region004	3101	4308
USHLN211_contigs.fa_antismash_contig00007.region001	3101	4308
USHLN213_contigs.fa_antismash_contig00003.region001	3101	4313
USHLN213_contigs.fa_antismash_contig00004.region001	3101	4315
USHLN215_contigs.fa_antismash_contig00010.region001	3101	4324
USHLN215_contigs.fa_antismash_contig00012.region001	3101	4326
USHLN210_contigs.fa_antismash_contig00008.region002	3101	4331
USHLN217_contigs.fa_antismash_contig00001.region003	3101	4331
USHLN220_contigs.fa_antismash_contig00002.region003	3101	4331
USHLN228_contigs.fa_antismash_contig00003.region002	3101	4331
USHLN218_contigs.fa_antismash_contig00002.region001	3101	4336
USHLN218_contigs.fa_antismash_contig00010.region001	3101	4341
USHLN218_contigs.fa_antismash_contig00014.region001	3101	4343
CR41_contigs.fa_antismash_contig00008.region001	3101	4351
CR42_contigs.fa_antismash_contig00010.region001	3101	4351
MMO-31_contigs.fa_antismash_contig00010.region001	3101	4351
MMO-81_contigs.fa_antismash_contig00002.region002	3101	4351
USHLN226_contigs.fa_antismash_contig00016.region001	3101	4351
USHLN210_contigs.fa_antismash_contig00007.region001	3101	4361
USHLN217_contigs.fa_antismash_contig00001.region001	3101	4361
USHLN220_contigs.fa_antismash_contig00002.region001	3101	4361
USHLN228_contigs.fa_antismash_contig00007.region001	3101	4361
USHLN230_contigs.fa_antismash_contig00013.region001	3101	4374
USHLN234_contigs.fa_antismash_contig00007.region001	3101	4384
USHLN248_contigs.fa_antismash_contig00003.region001	3101	4387
USHLN248_contigs.fa_antismash_contig00032.region001	3101	4390
USHLN256_contigs.fa_antismash_contig00001.region003	3101	4394
USHLN256_contigs.fa_antismash_contig00002.region001	3101	4395
ERR4065CAT_bins.1.fa_antismash_k141_11738.region002	3101	4402
USHLN259_contigs.fa_antismash_contig00002.region002	3101	4402
USHLN267_contigs.fa_antismash_contig00001.region001	3101	4402
USHLN259_contigs.fa_antismash_contig00005.region001	3101	4403
USHLN267_contigs.fa_antismash_contig00006.region001	3101	4403
USHLN263_contigs.fa_antismash_contig00001.region001	3101	4433
USHLN266_contigs.fa_antismash_contig00001.region001	3101	4433
ERR4065CAT_bins.1.fa_antismash_k141_15485.region001	3101	4441
MMO-17_contigs.fa_antismash_contig00009.region001	3101	4441
USHLN009_contigs.fa_antismash_contig00009.region001	3101	4441
USHLN259_contigs.fa_antismash_contig00008.region001	3101	4441
USHLN267_contigs.fa_antismash_contig00008.region001	3101	4441
AS091_contigs.fa_antismash_contig00008.region001	3101	4457
AS212_contigs.fa_antismash_contig00008.region001	3101	4457
USHLN262_contigs.fa_antismash_contig00005.region001	3101	4457
USHLN270_contigs.fa_antismash_contig00016.region001	3101	4457
USHLN271_contigs.fa_antismash_contig00005.region001	3101	4457
USHLN291_contigs.fa_antismash_contig00016.region001	3101	4457
USHLN296_contigs.fa_antismash_contig00015.region001	3101	4457
USHLN272_contigs.fa_antismash_contig00001.region001	3101	4461
USHLN268_contigs.fa_antismash_contig00002.region001	3101	4468
USHLN278_contigs.fa_antismash_contig00001.region003	3101	4468
USHLN268_contigs.fa_antismash_contig00002.region002	3101	4469
USHLN278_contigs.fa_antismash_contig00001.region004	3101	4469
USHLN268_contigs.fa_antismash_contig00005.region001	3101	4472
USHLN278_contigs.fa_antismash_contig00004.region001	3101	4472
USHLN198_contigs.fa_antismash_contig00001.region001	3101	4474
USHLN279_contigs.fa_antismash_contig00002.region002	3101	4474
USHLN280_contigs.fa_antismash_contig00002.region001	3101	4474
USHLN34_contigs.fa_antismash_contig00001.region005	3101	4474
USHLN35_contigs.fa_antismash_contig00001.region001	3101	4474
USHLN198_contigs.fa_antismash_contig00002.region002	3101	4475
USHLN279_contigs.fa_antismash_contig00003.region001	3101	4475
USHLN280_contigs.fa_antismash_contig00004.region002	3101	4475
USHLN34_contigs.fa_antismash_contig00001.region002	3101	4475
USHLN35_contigs.fa_antismash_contig00001.region003	3101	4475
USHLN198_contigs.fa_antismash_contig00007.region001	3101	4477
USHLN279_contigs.fa_antismash_contig00004.region001	3101	4477
USHLN280_contigs.fa_antismash_contig00006.region001	3101	4477
USHLN34_contigs.fa_antismash_contig00005.region001	3101	4477
USHLN35_contigs.fa_antismash_contig00003.region002	3101	4477
USHLN281_contigs.fa_antismash_contig00005.region001	3101	4497
USMM130_contigs.fa_antismash_contig00005.region001	3101	4497
USHLN281_contigs.fa_antismash_contig00005.region002	3101	4498
USMM130_contigs.fa_antismash_contig00005.region002	3101	4498
AS011_contigs.fa_antismash_contig00001.region003	3101	4527
HN037_contigs.fa_antismash_contig00002.region001	3101	4527
USHLN288_contigs.fa_antismash_contig00001.region001	3101	4527
USHLN290_contigs.fa_antismash_contig00001.region003	3101	4527
USHLN292_contigs.fa_antismash_contig00001.region003	3101	4527
USHLN295_contigs.fa_antismash_contig00003.region001	3101	4527
AS011_contigs.fa_antismash_contig00007.region001	3101	4529
HN037_contigs.fa_antismash_contig00011.region001	3101	4529
USHLN288_contigs.fa_antismash_contig00012.region001	3101	4529
USHLN290_contigs.fa_antismash_contig00015.region001	3101	4529
USHLN292_contigs.fa_antismash_contig00019.region001	3101	4529
USHLN295_contigs.fa_antismash_contig00007.region001	3101	4529
VD11_contigs.fa_antismash_contig00012.region001	3101	4529
USHLN198_contigs.fa_antismash_contig00002.region003	3101	4557
USHLN34_contigs.fa_antismash_contig00001.region003	3101	4557
USHLN198_contigs.fa_antismash_contig00004.region001	3101	4560
USHLN34_contigs.fa_antismash_contig00002.region001	3101	4560
BGC0000836	3101	4570
USHLN198_contigs.fa_antismash_contig00003.region001	3101	4570
USHLN279_contigs.fa_antismash_contig00024.region001	3101	4570
USHLN280_contigs.fa_antismash_contig00023.region001	3101	4570
USHLN34_contigs.fa_antismash_contig00011.region001	3101	4570
USHLN35_contigs.fa_antismash_contig00003.region001	3101	4570
BGC0001499	3101	4572
USHLN198_contigs.fa_antismash_contig00003.region002	3101	4572
USHLN279_contigs.fa_antismash_contig00011.region001	3101	4572
USHLN280_contigs.fa_antismash_contig00010.region001	3101	4572
USHLN34_contigs.fa_antismash_contig00006.region001	3101	4572
USHLN35_contigs.fa_antismash_contig00006.region001	3101	4572
USMM045_contigs.fa_antismash_contig00001.region001	3101	4573
USMM046_contigs.fa_antismash_contig00001.region004	3101	4573
USMM047_contigs.fa_antismash_contig00001.region004	3101	4573
USMM048_contigs.fa_antismash_contig00001.region001	3101	4573
USMM045_contigs.fa_antismash_contig00001.region003	3101	4575
USMM046_contigs.fa_antismash_contig00001.region002	3101	4575
USMM047_contigs.fa_antismash_contig00001.region002	3101	4575
USMM048_contigs.fa_antismash_contig00001.region003	3101	4575
USMM045_contigs.fa_antismash_contig00030.region001	3101	4603
USMM046_contigs.fa_antismash_contig00031.region001	3101	4603
USMM047_contigs.fa_antismash_contig00006.region001	3101	4603
USMM048_contigs.fa_antismash_contig00030.region001	3101	4603
ERR3376858.1.fa_antismash_k141_64942.region001	3101	4604
ERR3376862.6.fa_antismash_k141_85006.region001	3101	4604
ERR3376864.4.fa_antismash_k141_44143.region001	3101	4604
USMM045_contigs.fa_antismash_contig00009.region001	3101	4604
USMM046_contigs.fa_antismash_contig00039.region001	3101	4604
USMM047_contigs.fa_antismash_contig00006.region002	3101	4604
USMM048_contigs.fa_antismash_contig00008.region001	3101	4604
USMM045_contigs.fa_antismash_contig00004.region001	3101	4614
USMM046_contigs.fa_antismash_contig00002.region001	3101	4614
USMM047_contigs.fa_antismash_contig00005.region001	3101	4614
USMM048_contigs.fa_antismash_contig00003.region001	3101	4614
USMM045_contigs.fa_antismash_contig00008.region001	3101	4630
USMM046_contigs.fa_antismash_contig00006.region001	3101	4630
USMM047_contigs.fa_antismash_contig00008.region001	3101	4630
USMM048_contigs.fa_antismash_contig00006.region001	3101	4630
LB11_contigs.fa_antismash_contig00022.region001	3101	4671
LB15_contigs.fa_antismash_contig00037.region001	3101	4671
LB26_contigs.fa_antismash_contig00010.region001	3101	4671
USMM049_contigs.fa_antismash_contig00011.region001	3101	4671
USMM050_contigs.fa_antismash_contig00012.region001	3101	4671
USMM056_contigs.fa_antismash_contig00018.region001	3101	4671
USMM057_contigs.fa_antismash_contig00012.region001	3101	4671
HN121_contigs.fa_antismash_contig00007.region001	3101	4703
HN122_contigs.fa_antismash_contig00002.region002	3101	4703
USMM066_contigs.fa_antismash_contig00001.region001	3101	4703
USMM068_contigs.fa_antismash_contig00001.region001	3101	4703
USMM066_contigs.fa_antismash_contig00004.region001	3101	4714
USMM068_contigs.fa_antismash_contig00004.region001	3101	4714
HN121_contigs.fa_antismash_contig00004.region001	3101	4716
HN122_contigs.fa_antismash_contig00004.region001	3101	4716
USMM066_contigs.fa_antismash_contig00006.region001	3101	4716
USMM068_contigs.fa_antismash_contig00006.region001	3101	4716
MMO-25_contigs.fa_antismash_contig00001.region003	3101	4735
USHLN022_contigs.fa_antismash_contig00001.region004	3101	4735
USHLN152_contigs.fa_antismash_contig00013.region001	3101	4735
USHLN168_contigs.fa_antismash_contig00004.region002	3101	4735
USHLN172_contigs.fa_antismash_contig00001.region004	3101	4735
USHLN181_contigs.fa_antismash_contig00005.region002	3101	4735
USHLN183_contigs.fa_antismash_contig00004.region001	3101	4735
USHLN192_contigs.fa_antismash_contig00001.region004	3101	4735
USHLN193_contigs.fa_antismash_contig00009.region002	3101	4735
USHLN195_contigs.fa_antismash_contig00001.region003	3101	4735
USMM074_contigs.fa_antismash_contig00012.region001	3101	4735
USMM075_contigs.fa_antismash_contig00013.region001	3101	4735
USMM086_contigs.fa_antismash_contig00001.region003	3101	4735
USMM087_contigs.fa_antismash_contig00008.region002	3101	4735
USMM088_contigs.fa_antismash_contig00015.region002	3101	4735
USMM091_contigs.fa_antismash_contig00005.region004	3101	4735
USMM093_contigs.fa_antismash_contig00006.region001	3101	4735
USMM078_contigs.fa_antismash_contig00002.region001	3101	4739
USMM079_contigs.fa_antismash_contig00002.region001	3101	4739
USMM078_contigs.fa_antismash_contig00017.region001	3101	4752
USMM079_contigs.fa_antismash_contig00017.region001	3101	4752
USMM074_contigs.fa_antismash_contig00012.region002	3101	4862
USMM075_contigs.fa_antismash_contig00013.region002	3101	4862
USMM091_contigs.fa_antismash_contig00001.region001	3101	4862
USMM093_contigs.fa_antismash_contig00002.region001	3101	4862
USMM102_contigs.fa_antismash_contig00008.region001	3101	4903
USMM103_contigs.fa_antismash_contig00008.region001	3101	4903
USMM104_contigs.fa_antismash_contig00007.region001	3101	4903
USMM105_contigs.fa_antismash_contig00008.region001	3101	4903
USMM099_contigs.fa_antismash_contig00002.region001	3101	4925
USMM108_contigs.fa_antismash_contig00004.region002	3101	4925
USMM111_contigs.fa_antismash_contig00003.region002	3101	4930
USMM125_contigs.fa_antismash_contig00002.region001	3101	4950
USHLN260_contigs.fa_antismash_contig00007.region001	3101	4960
USHLN281_contigs.fa_antismash_contig00006.region001	3101	4960
USHLN33_contigs.fa_antismash_contig00001.region003	3101	4960
USMM128_contigs.fa_antismash_contig00002.region001	3101	4960
USMM130_contigs.fa_antismash_contig00002.region001	3101	4960
USHLN260_contigs.fa_antismash_contig00001.region002	3101	4966
USHLN281_contigs.fa_antismash_contig00004.region002	3101	4966
USHLN33_contigs.fa_antismash_contig00001.region002	3101	4966
USMM128_contigs.fa_antismash_contig00001.region002	3101	4966
USMM130_contigs.fa_antismash_contig00006.region002	3101	4966
USHLN265_contigs.fa_antismash_contig00001.region002	3101	4969
USMM131_contigs.fa_antismash_contig00010.region001	3101	4969
USHLN261_contigs.fa_antismash_contig00010.region001	3101	4974
USHLN294_contigs.fa_antismash_contig00003.region001	3101	4974
USMM133_contigs.fa_antismash_contig00003.region001	3101	4974
USMM134_contigs.fa_antismash_contig00003.region001	3101	4974
SRR16695303_bins3.1.fa_antismash_k119_17522.region001	3101	4991
USHLN293_contigs.fa_antismash_contig00002.region002	3101	4991
USMM135_contigs.fa_antismash_contig00002.region001	3101	4991
USMM136_contigs.fa_antismash_contig00002.region002	3101	4991
USMM236_contigs.fa_antismash_contig00002.region003	3101	4999
USMM236_contigs.fa_antismash_contig00003.region001	3101	5000
USMM236_contigs.fa_antismash_contig00003.region003	3101	5002
USMM241_contigs.fa_antismash_contig00002.region001	3101	5011
USMM241_contigs.fa_antismash_contig00003.region001	3101	5012
USMM241_contigs.fa_antismash_contig00005.region001	3101	5014
USMM241_contigs.fa_antismash_contig00005.region002	3101	5015
USMM241_contigs.fa_antismash_contig00006.region001	3101	5016
USHLN150_contigs.fa_antismash_contig00004.region001	3101	5020
USMM241_contigs.fa_antismash_contig00013.region001	3101	5020
ERR3376858.1.fa_antismash_k141_64645.region001	3101	5052
ERR3376864.4.fa_antismash_k141_67147.region002	3101	5052
ERR4065CAT_bins.3.fa_antismash_k141_6236.region001	3101	5052
USHLN261_contigs.fa_antismash_contig00114.region001	3101	5052
USHLN294_contigs.fa_antismash_contig00086.region001	3101	5052
USMM045_contigs.fa_antismash_contig00017.region001	3101	5052
USMM046_contigs.fa_antismash_contig00019.region001	3101	5052
USMM047_contigs.fa_antismash_contig00018.region002	3101	5052
USMM048_contigs.fa_antismash_contig00018.region001	3101	5052
USMM133_contigs.fa_antismash_contig00091.region001	3101	5052
USMM134_contigs.fa_antismash_contig00085.region001	3101	5052
VD15_contigs.fa_antismash_contig00055.region001	3101	5052
VD18_contigs.fa_antismash_contig00035.region001	3101	5052
AS113_contigs.fa_antismash_contig00018.region001	3101	5114
HN178_contigs.fa_antismash_contig00018.region001	3101	5114
MMO-103_contigs.fa_antismash_contig00001.region001	3101	5114
SRR13132390.3.fa_antismash_k141_180934.region003	3101	5114
USHLN005_contigs.fa_antismash_contig00003.region001	3101	5114
VD19_contigs.fa_antismash_contig00005.region001	3101	5114
VD20_contigs.fa_antismash_contig00012.region001	3101	5114
VD21_contigs.fa_antismash_contig00025.region001	3101	5114
VD22_contigs.fa_antismash_contig00001.region001	3101	5114
VD23_contigs.fa_antismash_contig00002.region001	3101	5114
VD25_contigs.fa_antismash_contig00004.region001	3101	5114
VD26_contigs.fa_antismash_contig00004.region001	3101	5114
VD27_contigs.fa_antismash_contig00006.region001	3101	5114
VD28_contigs.fa_antismash_contig00001.region002	3101	5114
VD31_contigs.fa_antismash_contig00002.region002	3101	5114
VD32_contigs.fa_antismash_contig00043.region001	3101	5114
AS113_contigs.fa_antismash_contig00001.region001	3101	5118
HN178_contigs.fa_antismash_contig00002.region001	3101	5118
MMO-103_contigs.fa_antismash_contig00002.region001	3101	5118
SRR13132389.7.fa_antismash_k141_243007.region001	3101	5118
SRR13132390.3.fa_antismash_k141_65337.region001	3101	5118
USHLN005_contigs.fa_antismash_contig00005.region001	3101	5118
VD19_contigs.fa_antismash_contig00001.region001	3101	5118
VD20_contigs.fa_antismash_contig00031.region001	3101	5118
VD21_contigs.fa_antismash_contig00005.region001	3101	5118
VD22_contigs.fa_antismash_contig00001.region003	3101	5118
VD23_contigs.fa_antismash_contig00006.region001	3101	5118
VD25_contigs.fa_antismash_contig00006.region001	3101	5118
VD26_contigs.fa_antismash_contig00006.region001	3101	5118
VD27_contigs.fa_antismash_contig00037.region001	3101	5118
VD28_contigs.fa_antismash_contig00006.region001	3101	5118
VD31_contigs.fa_antismash_contig00015.region001	3101	5118
VD32_contigs.fa_antismash_contig00033.region001	3101	5118
VD24_contigs.fa_antismash_contig00010.region001	3101	5129
VD30_contigs.fa_antismash_contig00016.region001	3101	5129
VD33_contigs.fa_antismash_contig00024.region001	3101	5129
VD34_contigs.fa_antismash_contig00003.region001	3101	5150
VD34_contigs.fa_antismash_contig00005.region001	3101	5154
VD34_contigs.fa_antismash_contig00007.region001	3101	5155
VD34_contigs.fa_antismash_contig00015.region001	3101	5160
VD34_contigs.fa_antismash_contig00024.region002	3101	5166
VD34_contigs.fa_antismash_contig00026.region001	3101	5167
USHLN167_contigs.fa_antismash_contig00004.region002	3101	5183
VD12_contigs.fa_antismash_contig00014.region001	3101	5183
VD5_contigs.fa_antismash_contig00010.region001	3101	5183
AS222_contigs.fa_antismash_contig00003.region001	2967	156
USHLN08_contigs.fa_antismash_contig00004.region003	2967	156
USMM084_contigs.fa_antismash_contig00014.region001	2967	156
USMM085_contigs.fa_antismash_contig00014.region001	2967	156
AS083_contigs.fa_antismash_contig00008.region001	2967	2967
AS093_contigs.fa_antismash_contig00012.region001	2967	2967
AS170_contigs.fa_antismash_contig00004.region003	2967	2967
AS214_contigs.fa_antismash_contig00009.region001	2967	2967
HN039_contigs.fa_antismash_contig00003.region001	2967	2967
HN117_contigs.fa_antismash_contig00022.region001	2967	2967
HN118_contigs.fa_antismash_contig00023.region001	2967	2967
HN119_contigs.fa_antismash_contig00021.region001	2967	2967
MMO-102_contigs.fa_antismash_contig00004.region003	2967	2967
USHLN04_contigs.fa_antismash_contig00022.region001	2967	2967
AS139_contigs.fa_antismash_contig00005.region002	2811	2811
AS142_contigs.fa_antismash_contig00001.region002	2811	2811
HN003_contigs.fa_antismash_contig00003.region001	2811	2811
HN022_contigs.fa_antismash_contig00001.region003	2811	2811
USHLN298_contigs.fa_antismash_contig00001.region002	2811	2811
AS085_contigs.fa_antismash_contig00008.region001	2814	2814
AS129_contigs.fa_antismash_contig00004.region002	2814	2814
AS139_contigs.fa_antismash_contig00008.region001	2814	2814
AS142_contigs.fa_antismash_contig00004.region001	2814	2814
HN003_contigs.fa_antismash_contig00004.region002	2814	2814
HN022_contigs.fa_antismash_contig00002.region002	2814	2814
USHLN148_contigs.fa_antismash_contig00003.region001	2814	2814
USHLN165_contigs.fa_antismash_contig00002.region001	2814	2814
USHLN298_contigs.fa_antismash_contig00004.region001	2814	2814
USMM080_contigs.fa_antismash_contig00002.region001	2814	2814
USMM081_contigs.fa_antismash_contig00002.region001	2814	2814
